Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.40     0.00     4516     0.00     0.00  AllBitsSetBS
  0.00      0.40     0.00     4289     0.00     0.00  DeadTree
  0.00      0.40     0.00     4142     0.00     0.00  UnReach
  0.00      0.40     0.00     4038     0.00     0.00  Debug
  0.00      0.40     0.00     3530     0.00     0.00  PenUpdateLowerBound
  0.00      0.40     0.00     3387     0.00     0.01  ValidateEntrances
  0.00      0.40     0.00     3386     0.00     0.00  EvaluateGroom
  0.00      0.40     0.00     3385     0.00     0.00  GGStoreHashTable
  0.00      0.40     0.00     3249     0.00     0.00  PSStoreHashTable
  0.00      0.40     0.00     3113     0.00     0.00  My_qsort
  0.00      0.40     0.00     3001     0.00     0.00  ValueSquareEntr
  0.00      0.40     0.00     2648     0.00     0.02  PushesMoves
  0.00      0.40     0.00     2619     0.00     0.00  GenerateMoves
  0.00      0.40     0.00     2575     0.00     0.00  PSGetHashTable
  0.00      0.40     0.00     2558     0.00     0.02  SetManStoneSquares
  0.00      0.40     0.00     2139     0.00     0.00  MarkReachQuick
  0.00      0.40     0.00     2120     0.00     0.00  NumberBitsInt
  0.00      0.40     0.00     2070     0.00     0.00  PenIsGoalNode
  0.00      0.40     0.00     2070     0.00     0.00  PenMakeMove
  0.00      0.40     0.00     2070     0.00     0.00  PenUnMakeMove
  0.00      0.40     0.00     1959     0.00     0.00  PenMoveOrdering
  0.00      0.40     0.00     1904     0.00     0.00  DeadCompare
  0.00      0.40     0.00     1844     0.00     0.00  compare_negval
  0.00      0.40     0.00     1809     0.00     0.00  PSSetPathFlag
  0.00      0.40     0.00     1765     0.00     0.00  UpdateReach
  0.00      0.40     0.00     1266     0.00     0.00  NormHashKey
  0.00      0.40     0.00     1036     0.00     0.00  DeadUpdateLowerBound
  0.00      0.40     0.00     1009     0.00     0.00  FindBestSquare
  0.00      0.40     0.00      984     0.00     0.00  CreatePropGMacro
  0.00      0.40     0.00      944     0.00     0.00  My_free
  0.00      0.40     0.00      895     0.00     0.02  Communicating
  0.00      0.40     0.00      895     0.00     0.15  GetBaseProps
  0.00      0.40     0.00      784     0.00     0.00  ValueSquare
  0.00      0.40     0.00      752     0.00     0.00  PenLowerBound
  0.00      0.40     0.00      696     0.00     0.00  NumberBitsBS
  0.00      0.40     0.00      635     0.00     0.00  DeadIsGoalNode
  0.00      0.40     0.00      587     0.00     0.01  DeadMakeMove
  0.00      0.40     0.00      587     0.00     0.00  DeadUnMakeMove
  0.00      0.40     0.00      570     0.00     0.00  DeadMoveOrdering
  0.00      0.40     0.00      481     0.00     0.00  Crowding
  0.00      0.40     0.00      481     0.00     0.00  DistantMove
  0.00      0.40     0.00      371     0.00     0.00  MinMatch
  0.00      0.40     0.00      293     0.00     0.00  LogAndBS
  0.00      0.40     0.00      277     0.00     0.00  Mprintf
  0.00      0.40     0.00      275     0.00     0.18  MakeMove
  0.00      0.40     0.00      262     0.00     0.00  BetterUpdateLowerBound
  0.00      0.40     0.00      237     0.00     0.00  My_realloc
  0.00      0.40     0.00      233     0.00     0.64  BuildGMTree
  0.00      0.40     0.00      233     0.00     0.00  GMGetHashTable
  0.00      0.40     0.00      210     0.00     0.00  SubsetBS
  0.00      0.40     0.00      196     0.00     0.00  CreateGMacro
  0.00      0.40     0.00      186     0.00     0.00  QualityCompare
  0.00      0.40     0.00      186     0.00     0.00  StoreHashTable
  0.00      0.40     0.00      174     0.00     0.00  My_malloc
  0.00      0.40     0.00      171     0.00     0.00  print_stats
  0.00      0.40     0.00      169     0.00     0.00  DeadLowerBound
  0.00      0.40     0.00      142     0.00     0.01  PenDeactivateStones
  0.00      0.40     0.00      129     0.00     0.00  BitOrBS
  0.00      0.40     0.00      123     0.00     0.00  BitAndNotAndNotBS
  0.00      0.40     0.00      123     0.00     0.00  FindClosestPosStone
  0.00      0.40     0.00      116     0.00     0.00  ResetHist
  0.00      0.40     0.00      114     0.00     0.00  GMDelHashEntry
  0.00      0.40     0.00      114     0.00     0.00  GetGMTree
  0.00      0.40     0.00      111     0.00     0.00  GMStoreHashTable
  0.00      0.40     0.00      111     0.00     0.15  GetProperties
  0.00      0.40     0.00      111     0.00     1.35  GetSquareValues
  0.00      0.40     0.00      109     0.00     0.41  PenIda
  0.00      0.40     0.00      105     0.00     0.48  PenStartIda
  0.00      0.40     0.00       96     0.00     0.00  FindClosestPosMan
  0.00      0.40     0.00       96     0.00     0.00  IsGoalNodeNorm
  0.00      0.40     0.00       95     0.00     0.00  RegisterMove
  0.00      0.40     0.00       95     0.00     0.00  UnMakeMove
  0.00      0.40     0.00       94     0.00     0.00  GetHashTable
  0.00      0.40     0.00       92     0.00     0.14  AreaMove
  0.00      0.40     0.00       92     0.00     0.00  FindFringeStones
  0.00      0.40     0.00       90     0.00     0.00  BetterUpdateLowerBound2
  0.00      0.40     0.00       90     0.00     0.00  HumanMove
  0.00      0.40     0.00       90     0.00     0.00  NewMoveOrdering
  0.00      0.40     0.00       88     0.00     0.00  InitIDA
  0.00      0.40     0.00       88     0.00     0.00  XDistStone
  0.00      0.40     0.00       81     0.00     0.00  UpdateMaze
  0.00      0.40     0.00       80     0.00     0.00  PenMoveSuspected
  0.00      0.40     0.00       69     0.00     0.00  DeadMoveSuspected
  0.00      0.40     0.00       65     0.00     0.28  DeadIda
  0.00      0.40     0.00       63     0.00     0.35  DeadStartIda
  0.00      0.40     0.00       51     0.00     0.00  EqualBS
  0.00      0.40     0.00       47     0.00     0.00  CreateAllGMacro
  0.00      0.40     0.00       42     0.00     0.00  MarkReachPos
  0.00      0.40     0.00       37     0.00     0.00  PropStonesDone
  0.00      0.40     0.00       35     0.00     0.00  WasTestedPen
  0.00      0.40     0.00       34     0.00     0.00  AddMoreStones
  0.00      0.40     0.00       34     0.00     0.00  WhichStones
  0.00      0.40     0.00       31     0.00     0.01  DeadDeactivateStones
  0.00      0.40     0.00       25     0.00     0.00  LogAndAndNotBS
  0.00      0.40     0.00       24     0.00     0.37  DeadMove
  0.00      0.40     0.00       23     0.00     2.21  PenMove
  0.00      0.40     0.00       21     0.00     0.00  AddConflict
  0.00      0.40     0.00       21     0.00     0.00  FindFirstSet
  0.00      0.40     0.00       21     0.00     0.00  FindPenalty
  0.00      0.40     0.00       21     0.00     0.00  InsertConflict
  0.00      0.40     0.00       21     0.00     0.00  RemoveDuplicates
  0.00      0.40     0.00       19     0.00     0.00  AddTestedPen
  0.00      0.40     0.00       19     0.00     0.00  BetterLowerBound
  0.00      0.40     0.00       19     0.00     0.00  GoodTested
  0.00      0.40     0.00       18     0.00     0.12  DistToGoal
  0.00      0.40     0.00       17     0.00     0.00  DelGMTree
  0.00      0.40     0.00       16     0.00     0.00  FindFarthestPosStone
  0.00      0.40     0.00       16     0.00     0.00  FindStartEndTunnel
  0.00      0.40     0.00       14     0.00     3.58  GetNewDistances
  0.00      0.40     0.00       14     0.00     0.00  InDCache
  0.00      0.40     0.00        8     0.00     0.00  CopyMaze
  0.00      0.40     0.00        8     0.00     0.00  DelCopiedMaze
  0.00      0.40     0.00        6     0.00     1.58  MarkOneConnected
  0.00      0.40     0.00        6     0.00     0.00  SetManDistances
  0.00      0.40     0.00        6     0.00     6.76  SetStoneDistances
  0.00      0.40     0.00        5     0.00     0.00  AddMacro
  0.00      0.40     0.00        5     0.00     0.00  RestoreMaze
  0.00      0.40     0.00        5     0.00     0.00  SaveMaze
  0.00      0.40     0.00        4     0.00     0.00  FindEndTunnel
  0.00      0.40     0.00        4     0.00     0.00  InitHist
  0.00      0.40     0.00        3     0.00     0.00  InitConflicts
  0.00      0.40     0.00        3     0.00     0.00  InitDCache
  0.00      0.40     0.00        3     0.00     1.16  PenMiniConflict
  0.00      0.40     0.00        2     0.00     0.00  AddConflicts
  0.00      0.40     0.00        2     0.00     0.00  CmdParam
  0.00      0.40     0.00        2     0.00     0.72  DeadMiniConflict
  0.00      0.40     0.00        2     0.00     0.00  DelConflicts
  0.00      0.40     0.00        2     0.00     0.00  FreeDCache
  0.00      0.40     0.00        2     0.00     0.00  GetAvgHist
  0.00      0.40     0.00        2     0.00     0.00  GetCommand
  0.00      0.40     0.00        2     0.00     0.00  InitHashTables
  0.00      0.40     0.00        2     0.00     0.00  InitPenalty
  0.00      0.40     0.00        2     0.00     0.00  InitTree
  0.00      0.40     0.00        2     0.00     0.00  InsertPenalty
  0.00      0.40     0.00        2     0.00     0.00  LoadTree
  0.00      0.40     0.00        1     0.00     0.00  AddPenalties
  0.00      0.40     0.00        1     0.00     0.00  AsimGoals
  0.00      0.40     0.00        1     0.00     0.00  DelMaze
  0.00      0.40     0.00        1     0.00   210.01  FindMacros
  0.00      0.40     0.00        1     0.00     0.00  GMInitHashTable
  0.00      0.40     0.00        1     0.00    59.97  GrowDFS
  0.00      0.40     0.00        1     0.00    59.98  GrowRoom
  0.00      0.40     0.00        1     0.00    65.60  Ida
  0.00      0.40     0.00        1     0.00     0.00  InitBS
  0.00      0.40     0.00        1     0.00     0.00  InitGRoom
  0.00      0.40     0.00        1     0.00     0.00  InitMaze
  0.00      0.40     0.00        1     0.00     0.00  InitNodeCount
  0.00      0.40     0.00        1     0.00     0.00  InitRandom
  0.00      0.40     0.00        1     0.00   400.01  MainMenu
  0.00      0.40     0.00        1     0.00     0.00  MakeName
  0.00      0.40     0.00        1     0.00    60.30  MarkAll
  0.00      0.40     0.00        1     0.00     0.00  MarkDead
  0.00      0.40     0.00        1     0.00     0.00  MarkOut
  0.00      0.40     0.00        1     0.00     0.05  MarkTG
  0.00      0.40     0.00        1     0.00     0.00  MarkTun
  0.00      0.40     0.00        1     0.00     0.00  My_exit
  0.00      0.40     0.00        1     0.00     0.00  PrintBit2Maze
  0.00      0.40     0.00        1     0.00    34.26  PrintSolution
  0.00      0.40     0.00        1     0.00   273.59  ReadMaze
  0.00      0.40     0.00        1     0.00     0.00  ResetMaze
  0.00      0.40     0.00        1     0.00    26.49  ScanSearch
  0.00      0.40     0.00        1     0.00     0.00  SetAllStonesDone
  0.00      0.40     0.00        1     0.00     0.00  SetDistDead
  0.00      0.40     0.00        1     0.00    56.66  SetDistDistances
  0.00      0.40     0.00        1     0.00     3.29  SetLocalCut
  0.00      0.40     0.00        1     0.00     0.00  SetMinDist
  0.00      0.40     0.00        1     0.00     0.00  SetPathFlag
  0.00      0.40     0.00        1     0.00     0.00  SetTimer
  0.00      0.40     0.00        1     0.00   150.00  StartBuildGMTree
  0.00      0.40     0.00        1     0.00   126.42  StartIda
  0.00      0.40     0.00        1     0.00    18.11  ValidSolution
  0.00      0.40     0.00        1     0.00     3.29  XDistHist
  0.00      0.40     0.00        1     0.00     0.00  init_opts

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.

 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012-2016 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 2 byte(s) for 2.50% of 0.40 seconds

index % time    self  children    called     name
                0.00    0.40       1/1           main [2]
[1]    100.0    0.00    0.40       1         MainMenu [1]
                0.00    0.27       1/1           ReadMaze [3]
                0.00    0.13       1/1           StartIda [12]
                0.00    0.00       2/2           GetCommand [188]
                0.00    0.00       2/2           CmdParam [184]
                0.00    0.00       1/1           InitMaze [200]
                0.00    0.00       1/1           MakeName [203]
                0.00    0.00       1/277         Mprintf [121]
                0.00    0.00       1/1           DelMaze [196]
-----------------------------------------------
                                                 <spontaneous>
[2]    100.0    0.00    0.40                 main [2]
                0.00    0.40       1/1           MainMenu [1]
                0.00    0.00       2/2           InitTree [191]
                0.00    0.00       2/2           LoadTree [193]
                0.00    0.00       1/1           init_opts [215]
                0.00    0.00       1/1           InitRandom [202]
                0.00    0.00       1/1           InitBS [198]
                0.00    0.00       1/88          InitIDA [148]
                0.00    0.00       1/277         Mprintf [121]
                0.00    0.00       1/1           My_exit [207]
-----------------------------------------------
                0.00    0.27       1/1           MainMenu [1]
[3]     68.4    0.00    0.27       1         ReadMaze [3]
                0.00    0.21       1/1           FindMacros [4]
                0.00    0.06       1/1           MarkAll [14]
                0.00    0.00       1/1           SetLocalCut [48]
                0.00    0.00      25/237         My_realloc [123]
                0.00    0.00       1/1           ResetMaze [209]
                0.00    0.00       1/19          BetterLowerBound [167]
                0.00    0.00       1/1266        NormHashKey [106]
-----------------------------------------------
                0.00    0.21       1/1           ReadMaze [3]
[4]     52.5    0.00    0.21       1         FindMacros [4]
                0.00    0.15       1/1           StartBuildGMTree [9]
                0.00    0.06       1/1           GrowRoom [16]
                0.00    0.00       1/3387        PickUpEntrances [15]
                0.00    0.00      16/16          FindStartEndTunnel [171]
                0.00    0.00       5/5           AddMacro [176]
                0.00    0.00       4/4           FindEndTunnel [179]
                0.00    0.00       2/237         My_realloc [123]
                0.00    0.00       1/2           InitHashTables [189]
                0.00    0.00       1/1           InitGRoom [199]
-----------------------------------------------
[5]     37.5    0.00    0.15       1+1263    <cycle 1 as a whole> [5]
                0.00    0.15     233             BuildGMTree <cycle 1> [7]
                0.00    0.00     984             CreatePropGMacro <cycle 1> [109]
                0.00    0.00      47             CreateAllGMacro <cycle 1> [154]
-----------------------------------------------
                0.02    0.00    3334/30803       Communicating [41]
                0.13    0.00   27469/30803       GoalReach [10]
[6]     37.5    0.15    0.00   30803         MarkReachGRoom [6]
                0.00    0.00   30803/30803       CleanReach [63]
                0.00    0.00   30803/30995       BitNotAndNotBS [62]
                0.00    0.00   30803/32418       BitAndNotEqBS [60]
-----------------------------------------------
                                  46             CreateAllGMacro <cycle 1> [154]
                                 186             CreatePropGMacro <cycle 1> [109]
                0.00    0.15       1/1           StartBuildGMTree [9]
[7]     37.5    0.00    0.15     233         BuildGMTree <cycle 1> [7]
                0.00    0.15     111/111         GetSquareValues [8]
                0.00    0.00     344/1266        NormHashKey [106]
                0.00    0.00     233/233         GMGetHashTable [124]
                0.00    0.00     114/114         GetGMTree [137]
                0.00    0.00     111/111         GMStoreHashTable [138]
                0.00    0.00      16/17          DelGMTree [169]
                                 984             CreatePropGMacro <cycle 1> [109]
                                  47             CreateAllGMacro <cycle 1> [154]
-----------------------------------------------
                0.00    0.15     111/111         BuildGMTree <cycle 1> [7]
[8]     37.5    0.00    0.15     111         GetSquareValues [8]
                0.00    0.12     784/895         GetBaseProps [11]
                0.00    0.02     111/111         GetProperties [40]
                0.00    0.02     895/895         Communicating [41]
                0.00    0.00     784/784         ValueSquare [111]
-----------------------------------------------
                0.00    0.15       1/1           FindMacros [4]
[9]     37.5    0.00    0.15       1         StartBuildGMTree [9]
                0.00    0.15       1/1           BuildGMTree <cycle 1> [7]
                0.00    0.00       1/1           GMInitHashTable [197]
                0.00    0.00       1/88          InitIDA [148]
                0.00    0.00       1/8           CopyMaze [173]
                0.00    0.00       1/4038        Debug [88]
                0.00    0.00       1/8           DelCopiedMaze [174]
-----------------------------------------------
                0.00    0.13    7142/7142        GetBaseProps [11]
[10]    33.4    0.00    0.13    7142         GoalReach [10]
                0.13    0.00   27469/30803       MarkReachGRoom [6]
                0.00    0.00   30713/173438      DiffToDir [57]
                0.00    0.00   16884/45868       GetManDir [58]
-----------------------------------------------
                0.00    0.02     111/895         GetProperties [40]
                0.00    0.12     784/895         GetSquareValues [8]
[11]    33.4    0.00    0.13     895         GetBaseProps [11]
                0.00    0.13    7142/7142        GoalReach [10]
-----------------------------------------------
                0.00    0.13       1/1           MainMenu [1]
[12]    31.6    0.00    0.13       1         StartIda [12]
                0.00    0.07       1/1           Ida [13]
                0.00    0.03       1/1           PrintSolution [32]
                0.00    0.03       1/1           ScanSearch [36]
                0.00    0.00       1/169         init_stats [43]
                0.00    0.00       5/8           CopyMaze [173]
                0.00    0.00       5/8           DelCopiedMaze [174]
                0.00    0.00       1/1           InitNodeCount [201]
                0.00    0.00       1/1           SetTimer [214]
                0.00    0.00       1/2           InitHashTables [189]
                0.00    0.00       1/6258        GetPenalty [80]
                0.00    0.00       1/4038        Debug [88]
                0.00    0.00       1/171         print_stats [130]
                0.00    0.00       1/5851        AbortSearch [83]
-----------------------------------------------
                                  95             Ida [13]
                0.00    0.07       1/1           StartIda [12]
[13]    16.4    0.00    0.07       1+95      Ida [13]
                0.00    0.02      11/23          PenMove [24]
                0.00    0.02      95/275         MakeMove [28]
                0.00    0.01      92/92          AreaMove [42]
                0.00    0.01      24/24          DeadMove [45]
                0.00    0.00      90/2558        SetManStoneSquares [22]
                0.00    0.00      90/2619        GenerateMoves [51]
                0.00    0.00     185/186         StoreHashTable [128]
                0.00    0.00      96/5851        AbortSearch [83]
                0.00    0.00      96/13371       IncNodeCount [68]
                0.00    0.00      96/96          IsGoalNodeNorm [140]
                0.00    0.00      95/95          RegisterMove [141]
                0.00    0.00      95/173438      DiffToDir [57]
                0.00    0.00      95/4289        DeadTree [86]
                0.00    0.00      95/95          UnMakeMove [142]
                0.00    0.00      93/94          GetHashTable [143]
                0.00    0.00      90/90          NewMoveOrdering [147]
                0.00    0.00      80/80          PenMoveSuspected [151]
                0.00    0.00      69/69          DeadMoveSuspected [152]
                0.00    0.00       1/1           SetPathFlag [213]
                                  95             Ida [13]
-----------------------------------------------
                0.00    0.06       1/1           ReadMaze [3]
[14]    15.1    0.00    0.06       1         MarkAll [14]
                0.00    0.06       1/1           SetDistDistances [21]
                0.00    0.00       1/14          GetNewDistances [25]
                0.00    0.00       1/1           MarkTG [56]
                0.00    0.00       1/3836        MarkReach [31]
                0.00    0.00       1/1           MarkOut [205]
                0.00    0.00       1/1           MarkDead [204]
                0.00    0.00       1/1           SetAllStonesDone [210]
                0.00    0.00       1/1           MarkTun [206]
                0.00    0.00       1/1           SetDistDead [211]
-----------------------------------------------
                0.00    0.00       1/3387        GrowRoom [16]
                0.00    0.00       1/3387        FindMacros [4]
                0.03    0.03    3385/3387        GrowDFS [17]
[15]    15.0    0.03    0.03    3387         PickUpEntrances [15]
                0.00    0.03    3387/3387        ValidateEntrances [34]
-----------------------------------------------
                0.00    0.06       1/1           FindMacros [4]
[16]    15.0    0.00    0.06       1         GrowRoom [16]
                0.00    0.06       1/1           GrowDFS [17]
                0.00    0.00       1/3387        PickUpEntrances [15]
                0.00    0.00      15/10470       GroomIncPos [75]
                0.00    0.00      12/10455       GroomExcPos [76]
                0.00    0.00       1/1           SetMinDist [212]
                0.00    0.00       1/1           AsimGoals [195]
                0.00    0.00       1/3386        EvaluateGroom [90]
                0.00    0.00       1/1           PrintBit2Maze [208]
-----------------------------------------------
                               10443             GrowDFS [17]
                0.00    0.06       1/1           GrowRoom [16]
[17]    15.0    0.00    0.06       1+10443   GrowDFS [17]
                0.03    0.03    3385/3387        PickUpEntrances [15]
                0.00    0.00   10444/13371       IncNodeCount [68]
                0.00    0.00   10443/10470       GroomIncPos [75]
                0.00    0.00   10443/10455       GroomExcPos [76]
                0.00    0.00   10000/13387       BitAndNotBS [67]
                0.00    0.00   10000/13406       Isnt0BS [66]
                0.00    0.00   10000/10000       GGGetHashTable [77]
                0.00    0.00    3385/3385        GGStoreHashTable [91]
                0.00    0.00    3385/3386        EvaluateGroom [90]
                0.00    0.00     570/3113        My_qsort [93]
                               10443             GrowDFS [17]
-----------------------------------------------
                0.00    0.00    3364/61290       XDistHist [49]
                0.01    0.05   57926/61290       NewAddScew [20]
[18]    15.0    0.01    0.05   61290         GetScew [18]
                0.05    0.00 2012586/2014657     GetOptDist [26]
-----------------------------------------------
                0.00    0.00      90/2648        ValidSolution [39]
                0.00    0.06    2558/2648        SetManStoneSquares [22]
[19]    14.4    0.00    0.06    2648         PushesMoves [19]
                0.03    0.00    4568/4568        Moves [35]
                0.03    0.00    2648/3836        MarkReach [31]
                0.00    0.00   10770/10770       GenAllSquares [73]
                0.00    0.00   10770/32086       BitOrEqBS [61]
-----------------------------------------------
                0.00    0.06   57926/57926       SetDistDistances [21]
[20]    14.2    0.00    0.06   57926         NewAddScew [20]
                0.01    0.05   57926/61290       GetScew [18]
-----------------------------------------------
                0.00    0.06       1/1           MarkAll [14]
[21]    14.2    0.00    0.06       1         SetDistDistances [21]
                0.00    0.06   57926/57926       NewAddScew [20]
                0.00    0.00       1/174         My_malloc [129]
-----------------------------------------------
                0.00    0.00      90/2558        Ida [13]
                0.00    0.01     562/2558        DeadIda [38]
                0.00    0.04    1906/2558        PenIda [29]
[22]    13.9    0.00    0.06    2558         SetManStoneSquares [22]
                0.00    0.06    2558/2648        PushesMoves [19]
                0.00    0.00    5116/32086       BitOrEqBS [61]
-----------------------------------------------
                0.00    0.00       7/105         PenMiniConflict [47]
                0.00    0.05      98/105         PenMove [24]
[23]    12.7    0.00    0.05     105         PenStartIda [23]
                0.00    0.04     109/109         PenIda [29]
                0.01    0.00     105/169         init_stats [43]
                0.00    0.00     214/6258        GetPenalty [80]
                0.00    0.00     109/5851        AbortSearch [83]
                0.00    0.00     105/30995       BitNotAndNotBS [62]
                0.00    0.00     105/171         print_stats [130]
-----------------------------------------------
                0.00    0.02      11/23          Ida [13]
                0.00    0.03      12/23          ScanSearch [36]
[24]    12.7    0.00    0.05      23         PenMove [24]
                0.00    0.05      98/105         PenStartIda [23]
                0.00    0.00       2/3           PenMiniConflict [47]
                0.00    0.00      98/142         PenDeactivateStones [53]
                0.00    0.00     169/32418       BitAndNotEqBS [60]
                0.00    0.00      98/123         BitAndNotAndNotBS [133]
                0.00    0.00      98/32086       BitOrEqBS [61]
                0.00    0.00      98/5851        AbortSearch [83]
                0.00    0.00      98/123         FindClosestPosStone [134]
                0.00    0.00      79/696         NumberBitsBS [113]
                0.00    0.00      71/96          FindClosestPosMan [139]
                0.00    0.00      23/88          InitIDA [148]
                0.00    0.00      23/81          UpdateMaze [150]
                0.00    0.00      23/6258        GetPenalty [80]
                0.00    0.00      19/13406       Isnt0BS [66]
                0.00    0.00      19/19          GoodTested [168]
                0.00    0.00      19/19          AddTestedPen [166]
-----------------------------------------------
                0.00    0.00       1/14          MarkAll [14]
                0.00    0.05      13/14          MakeMove [28]
[25]    12.5    0.00    0.05      14         GetNewDistances [25]
                0.00    0.04       6/6           SetStoneDistances [30]
                0.00    0.01       6/6           MarkOneConnected [44]
                0.00    0.00      14/14          InDCache [172]
                0.00    0.00       6/6           SetManDistances [175]
-----------------------------------------------
                0.00    0.00    2071/2014657     MarkTG [56]
                0.05    0.00 2012586/2014657     GetScew [18]
[26]    12.5    0.05    0.00 2014657         GetOptDist [26]
-----------------------------------------------
                0.01    0.00    2096/11039       MarkOneConnected [44]
                0.04    0.00    8943/11039       SetStoneDistances [30]
[27]    12.5    0.05    0.00   11039         MarkReachDist [27]
-----------------------------------------------
                0.00    0.02      90/275         ValidSolution [39]
                0.00    0.02      90/275         PrintSolution [32]
                0.00    0.02      95/275         Ida [13]
[28]    12.3    0.00    0.05     275         MakeMove [28]
                0.00    0.05      13/14          GetNewDistances [25]
                0.00    0.00     275/3836        MarkReach [31]
                0.00    0.00     275/4936        UpdateHashKey [84]
                0.00    0.00     262/262         BetterUpdateLowerBound [122]
                0.00    0.00      37/37          PropStonesDone [156]
                0.00    0.00      13/19          BetterLowerBound [167]
-----------------------------------------------
                                2070             PenIda [29]
                0.00    0.04     109/109         PenStartIda [23]
[29]    11.1    0.00    0.04     109+2070    PenIda [29]
                0.00    0.04    1906/2558        SetManStoneSquares [22]
                0.00    0.00    1959/2619        GenerateMoves [51]
                0.00    0.00       2/2           DeadMiniConflict [54]
                0.00    0.00    4138/5851        AbortSearch [83]
                0.00    0.00    2637/3249        PSStoreHashTable [92]
                0.00    0.00    2179/13371       IncNodeCount [68]
                0.00    0.00    2070/2070        PenIsGoalNode [98]
                0.00    0.00    2070/173438      DiffToDir [57]
                0.00    0.00    2070/4289        DeadTree [86]
                0.00    0.00    2070/2070        PenMakeMove [99]
                0.00    0.00    2070/2070        PenUnMakeMove [100]
                0.00    0.00    1999/2575        PSGetHashTable [95]
                0.00    0.00    1959/1959        PenMoveOrdering [101]
                0.00    0.00    1281/1809        PSSetPathFlag [104]
                                2070             PenIda [29]
-----------------------------------------------
                0.00    0.04       6/6           GetNewDistances [25]
[30]    10.1    0.00    0.04       6         SetStoneDistances [30]
                0.04    0.00    8943/11039       MarkReachDist [27]
                0.00    0.00       6/3836        MarkReach [31]
                0.00    0.00       6/174         My_malloc [129]
                0.00    0.00       6/129         BitOrBS [132]
-----------------------------------------------
                0.00    0.00       1/3836        MarkAll [14]
                0.00    0.00       6/3836        SetStoneDistances [30]
                0.00    0.00      31/3836        DeadDeactivateStones [55]
