Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  0.00      9.55     0.00       29     0.00     0.00  DistToGoal
  0.00      9.55     0.00       13     0.00     0.00  AddConflicts
  0.00      9.55     0.00       13     0.00     0.00  FindStartEndTunnel
  0.00      9.55     0.00       13     0.00     0.00  InitPenalty
  0.00      9.55     0.00       13     0.00     0.00  InsertPenalty
  0.00      9.55     0.00       12     0.00     0.00  AddTestedPen
  0.00      9.55     0.00       12     0.00     0.00  GoodTested
  0.00      9.55     0.00        8     0.00     0.00  CopyMaze
  0.00      9.55     0.00        8     0.00     0.00  DelCopiedMaze
  0.00      9.55     0.00        6     0.00     0.00  LogAndAndNotBS
  0.00      9.55     0.00        4     0.00     0.00  InitHist
  0.00      9.55     0.00        3     0.00     2.65  Ida
  0.00      9.55     0.00        3     0.00     0.00  InitConflicts
  0.00      9.55     0.00        3     0.00     0.00  InitDCache
  0.00      9.55     0.00        2     0.00     0.00  CmdParam
  0.00      9.55     0.00        2     0.00     0.00  DelConflicts
  0.00      9.55     0.00        2     0.00     0.00  FreeDCache
  0.00      9.55     0.00        2     0.00     0.00  GetAvgHist
  0.00      9.55     0.00        2     0.00     0.00  GetCommand
  0.00      9.55     0.00        2     0.00     0.00  InitHashTables
  0.00      9.55     0.00        2     0.00     0.00  InitTree
  0.00      9.55     0.00        2     0.00     0.00  LoadTree
  0.00      9.55     0.00        1     0.00     0.00  AddPenalties
  0.00      9.55     0.00        1     0.00     0.00  AsimGoals
  0.00      9.55     0.00        1     0.00     0.00  BetterLowerBound
  0.00      9.55     0.00        1     0.00     0.00  DelGMTree
  0.00      9.55     0.00        1     0.00     0.00  DelMaze
  0.00      9.55     0.00        1     0.00     0.53  FindMacros
  0.00      9.55     0.00        1     0.00     0.00  GMInitHashTable
  0.00      9.55     0.00        1     0.00     0.00  GetNewDistances
  0.00      9.55     0.00        1     0.00     0.09  GrowRoom
  0.00      9.55     0.00        1     0.00     0.00  InDCache
  0.00      9.55     0.00        1     0.00     0.00  InitBS
  0.00      9.55     0.00        1     0.00     0.00  InitGRoom
  0.00      9.55     0.00        1     0.00     0.00  InitMaze
  0.00      9.55     0.00        1     0.00     0.00  InitNodeCount
  0.00      9.55     0.00        1     0.00     0.00  InitRandom
  0.00      9.55     0.00        1     0.00     9.54  MainMenu
  0.00      9.55     0.00        1     0.00     0.00  MakeName
  0.00      9.55     0.00        1     0.00     0.08  MarkAll
  0.00      9.55     0.00        1     0.00     0.00  MarkDead
  0.00      9.55     0.00        1     0.00     0.00  MarkOneConnected
  0.00      9.55     0.00        1     0.00     0.00  MarkOut
  0.00      9.55     0.00        1     0.00     0.00  MarkTG
  0.00      9.55     0.00        1     0.00     0.00  MarkTun
  0.00      9.55     0.00        1     0.00     0.00  My_exit
  0.00      9.55     0.00        1     0.00     0.00  PrintBit2Maze
  0.00      9.55     0.00        1     0.00     0.01  PrintSolution
  0.00      9.55     0.00        1     0.00     0.61  ReadMaze
  0.00      9.55     0.00        1     0.00     0.00  ResetMaze
  0.00      9.55     0.00        1     0.00     0.97  ScanSearch
  0.00      9.55     0.00        1     0.00     0.00  SetAllStonesDone
  0.00      9.55     0.00        1     0.00     0.00  SetDistDead
  0.00      9.55     0.00        1     0.00     0.00  SetLocalCut
  0.00      9.55     0.00        1     0.00     0.00  SetManDistances
  0.00      9.55     0.00        1     0.00     0.00  SetMinDist
  0.00      9.55     0.00        1     0.00     0.00  SetStoneDistances
  0.00      9.55     0.00        1     0.00     0.00  SetTimer
  0.00      9.55     0.00        1     0.00     0.44  StartBuildGMTree
  0.00      9.55     0.00        1     0.00     8.93  StartIda
  0.00      9.55     0.00        1     0.00     0.00  ValidSolution
  0.00      9.55     0.00        1     0.00     0.00  XDistHist
  0.00      9.55     0.00        1     0.00     0.00  init_opts

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.

 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012-2016 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 2 byte(s) for 0.10% of 9.55 seconds

index % time    self  children    called     name
                0.00    9.54       1/1           main [2]
[1]     99.9    0.00    9.54       1         MainMenu [1]
                0.00    8.93       1/1           StartIda [3]
                0.00    0.61       1/1           ReadMaze [22]
                0.00    0.00       2/2           GetCommand [191]
                0.00    0.00       2/2           CmdParam [187]
                0.00    0.00       1/1           InitMaze [203]
                0.00    0.00       1/1           MakeName [206]
                0.00    0.00       1/519         Mprintf [141]
                0.00    0.00       1/1           DelMaze [198]
-----------------------------------------------
                                                 <spontaneous>
[2]     99.9    0.00    9.54                 main [2]
                0.00    9.54       1/1           MainMenu [1]
                0.00    0.00       2/2           InitTree [193]
                0.00    0.00       2/2           LoadTree [194]
                0.00    0.00       1/1           init_opts [219]
                0.00    0.00       1/1           InitRandom [205]
                0.00    0.00       1/1           InitBS [201]
                0.00    0.00       1/655         InitIDA [140]
                0.00    0.00       1/519         Mprintf [141]
                0.00    0.00       1/1           My_exit [211]
-----------------------------------------------
                0.00    8.93       1/1           MainMenu [1]
[3]     93.5    0.00    8.93       1         StartIda [3]
                0.00    7.96       3/3           Ida [5]
                0.00    0.97       1/1           ScanSearch [19]
                0.00    0.01       1/1           PrintSolution [82]
                0.00    0.00       3/913845      GetPenalty [8]
                0.00    0.00       1/6215        init_stats [67]
                0.00    0.00       5/8           CopyMaze [181]
                0.00    0.00       5/8           DelCopiedMaze [182]
                0.00    0.00       3/146144      Debug [109]
                0.00    0.00       3/6347        print_stats [126]
                0.00    0.00       3/699476      AbortSearch [101]
                0.00    0.00       1/1           InitNodeCount [204]
                0.00    0.00       1/1           SetTimer [218]
                0.00    0.00       1/2           InitHashTables [192]
-----------------------------------------------
[4]     93.0    0.04    8.85    2261+11647   <cycle 1 as a whole> [4]
                0.02    6.00    6307+331939      PenIda <cycle 1> [6]
                0.01    2.69    1168+114226      DeadIda <cycle 1> [12]
                0.01    0.08    5261             PenStartIda <cycle 1> [46]
                0.00    0.06     104+288         PenMiniConflict <cycle 1> [58]
                0.00    0.02    1038             DeadStartIda <cycle 1> [71]
                0.00    0.00      30             DeadMiniConflict <cycle 1> [89]
-----------------------------------------------
                                 336             Ida [5]
                0.00    7.96       3/3           StartIda [3]
[5]     83.3    0.00    7.96       3+336     Ida [5]
                0.00    4.57      85/103         PenMove [7]
                0.00    3.02      58/58          DeadMove [10]
                0.00    0.36     221/221         AreaMove [35]
                0.00    0.00     139/130843      SetManStoneSquares [9]
                0.00    0.00     336/614         MakeMove [83]
                0.00    0.00     336/336         UnMakeMove [91]
                0.00    0.00     218/232186      GenerateMoves [30]
                0.00    0.00     218/218         NewMoveOrdering [92]
                0.00    0.00     460/461         StoreHashTable [143]
                0.00    0.00     357/357         RegisterMove [150]
                0.00    0.00     339/699476      AbortSearch [101]
                0.00    0.00     339/399080      IncNodeCount [105]
                0.00    0.00     339/339         IsGoalNodeNorm [151]
                0.00    0.00     336/590248      DiffToDir [102]
                0.00    0.00     336/446501      DeadTree [104]
                0.00    0.00     262/263         GetHashTable [156]
                0.00    0.00     190/190         PenMoveSuspected [160]
                0.00    0.00     160/160         DeadMoveSuspected [163]
                0.00    0.00      54/54          SetPathFlag [175]
                                 336             Ida [5]
-----------------------------------------------
                              331939             PenIda <cycle 1> [6]
                                6307             PenStartIda <cycle 1> [46]
[6]     63.0    0.02    6.00    6307+331939  PenIda <cycle 1> [6]
                0.00    2.02   87381/130843      SetManStoneSquares [9]
                0.04    1.97  331939/331939      PenMakeMove [15]
                0.00    1.45  331939/331939      PenUnMakeMove [16]
                0.08    0.22  165209/232186      GenerateMoves [30]
                0.07    0.13  165209/165209      PenMoveOrdering [38]
                0.01    0.00  191059/268787      PSGetHashTable [69]
                0.00    0.00  503455/699476      AbortSearch [101]
                0.00    0.00  331939/590248      DiffToDir [102]
                0.00    0.00  331939/446501      DeadTree [104]
                0.00    0.00  276858/399080      IncNodeCount [105]
                0.00    0.00  230897/324552      PSStoreHashTable [106]
                0.00    0.00  192041/192041      PenIsGoalNode [108]
                0.00    0.00   77652/116211      PSSetPathFlag [110]
                0.00    0.00   21869/23173       PSUnSetPathFlag [120]
                                  12             DeadMiniConflict <cycle 1> [89]
                              331939             PenIda <cycle 1> [6]
-----------------------------------------------
                0.00    0.97      18/103         ScanSearch [19]
                0.00    4.57      85/103         Ida [5]
[7]     57.9    0.00    5.53     103         PenMove [7]
                0.02    5.24    1340/2261        PenStartIda <cycle 1> [46]
                0.00    0.25      63/2261        PenMiniConflict <cycle 1> [58]
                0.00    0.02    1340/5701        PenDeactivateStones [48]
                0.00    0.00     103/913845      GetPenalty [8]
                0.00    0.00    2303/602391      BitAndNotEqBS [57]
                0.00    0.00    1256/80258       NumberBitsBS [74]
                0.00    0.00    1340/1481738     BitOrEqBS [43]
                0.00    0.00      43/14357       Isnt0BS [75]
                0.00    0.00      12/12          AddTestedPen [98]
                0.00    0.00    1340/2106        BitAndNotAndNotBS [131]
                0.00    0.00    1340/699476      AbortSearch [101]
                0.00    0.00    1299/2025        FindClosestPosStone [132]
                0.00    0.00    1004/1561        FindClosestPosMan [136]
                0.00    0.00     103/655         InitIDA [140]
                0.00    0.00     103/234         UpdateMaze [157]
                0.00    0.00      12/12          GoodTested [180]
-----------------------------------------------
                0.00    0.00       3/913845      StartIda [3]
                0.00    0.00      73/913845      AreaMove [35]
                0.00    0.00     103/913845      PenMove [7]
                0.00    0.00     951/913845      MinMatch [85]
                0.01    0.00    2206/913845      DeadStartIda <cycle 1> [71]
                0.03    0.01   11483/913845      PenStartIda <cycle 1> [46]
                0.04    0.01   15097/913845      DeadLowerBound [47]
                0.12    0.04   40331/913845      PenLowerBound [37]
                0.63    0.20  214350/913845      DeadUpdateLowerBound [20]
                1.86    0.60  629248/913845      PenUpdateLowerBound [13]
[8]     37.4    2.70    0.87  913845         GetPenalty [8]
                0.76    0.00 32463226/32463226     AllBitsSetBS [21]
                0.04    0.00  913845/913845      BitAndNotButOrBS [61]
                0.04    0.00  913845/913845      LogAndNotAndNotBS [62]
                0.02    0.00  314839/1481738     BitOrEqBS [43]
                0.01    0.00   33284/33284       Maximize [73]
                0.00    0.00  300318/300900      LogAndBS [107]
                0.00    0.00   41103/468266      BitNext [103]
                0.00    0.00   33284/33284       FindTransitiveClosure [119]
-----------------------------------------------
                0.00    0.00     139/130843      Ida [5]
                0.00    1.00   43323/130843      DeadIda <cycle 1> [12]
                0.00    2.02   87381/130843      PenIda <cycle 1> [6]
[9]     31.6    0.00    3.02  130843         SetManStoneSquares [9]
                0.02    2.98  130843/130982      PushesMoves [11]
                0.02    0.00  261686/1481738     BitOrEqBS [43]
-----------------------------------------------
                0.00    3.02      58/58          Ida [5]
[10]    31.6    0.00    3.02      58         DeadMove [10]
                0.01    3.00     766/2261        DeadStartIda <cycle 1> [71]
                0.00    0.01     766/995         DeadDeactivateStones [72]
                0.00    0.00    1283/602391      BitAndNotEqBS [57]
                0.00    0.00     722/80258       NumberBitsBS [74]
                0.00    0.00     726/1481738     BitOrEqBS [43]
                0.00    0.00     766/2106        BitAndNotAndNotBS [131]
                0.00    0.00     766/699476      AbortSearch [101]
                0.00    0.00     726/2025        FindClosestPosStone [132]
                0.00    0.00     557/1561        FindClosestPosMan [136]
                0.00    0.00      58/655         InitIDA [140]
                0.00    0.00      58/234         UpdateMaze [157]
                0.00    0.00      58/107670      BitNotAndNotBS [111]
-----------------------------------------------
                0.00    0.00     139/130982      ValidSolution [84]
                0.02    2.98  130843/130982      SetManStoneSquares [9]
[11]    31.5    0.02    2.99  130982         PushesMoves [11]
                2.24    0.00  310687/310687      Moves [14]
                0.64    0.01  130982/246660      MarkReach [17]
                0.06    0.00  877208/1481738     BitOrEqBS [43]
                0.04    0.00  877208/877208      GenAllSquares [65]
-----------------------------------------------
                              114226             DeadIda <cycle 1> [12]
                                1168             DeadStartIda <cycle 1> [71]
[12]    28.3    0.01    2.69    1168+114226  DeadIda <cycle 1> [12]
                0.00    1.01  114226/114226      DeadMakeMove [18]
                0.00    1.00   43323/130843      SetManStoneSquares [9]
                0.00    0.48  114226/114226      DeadUnMakeMove [25]
                0.03    0.09   66759/232186      GenerateMoves [30]
                0.01    0.05   66759/66759       DeadMoveOrdering [55]
                0.00    0.01   78514/78514       DeadIsGoalNode [80]
                0.01    0.00   77728/268787      PSGetHashTable [69]
                0.00    0.00  182153/699476      AbortSearch [101]
                0.00    0.00  114226/590248      DiffToDir [102]
                0.00    0.00  114226/446501      DeadTree [104]
                0.00    0.00  111719/399080      IncNodeCount [105]
                0.00    0.00   93655/324552      PSStoreHashTable [106]
                0.00    0.00   38559/116211      PSSetPathFlag [110]
                0.00    0.00    1304/23173       PSUnSetPathFlag [120]
                                  15             DeadMiniConflict <cycle 1> [89]
                              114226             DeadIda <cycle 1> [12]
-----------------------------------------------
                0.10    1.23  314624/629248      PenMakeMove [15]
                0.10    1.23  314624/629248      PenUnMakeMove [16]
[13]    27.7    0.19    2.46  629248         PenUpdateLowerBound [13]
                1.86    0.60  629248/913845      GetPenalty [8]
-----------------------------------------------
                2.24    0.00  310687/310687      PushesMoves [11]
[14]    23.5    2.24    0.00  310687         Moves [14]
-----------------------------------------------
                0.04    1.97  331939/331939      PenIda <cycle 1> [6]
[15]    21.0    0.04    1.97  331939         PenMakeMove [15]
                0.10    1.23  314624/629248      PenUpdateLowerBound [13]
                0.00    0.52  314624/314624      UpdateReach [24]
                0.06    0.07   17315/40331       PenLowerBound [37]
                0.00    0.00   17315/338990      MarkReachQuick [41]
                0.00    0.00  314624/844548      UpdateHashKey [100]
                0.00    0.00   17315/55841       NormHashKey [115]
-----------------------------------------------
                0.00    1.45  331939/331939      PenIda <cycle 1> [6]
[16]    15.2    0.00    1.45  331939         PenUnMakeMove [16]
                0.10    1.23  314624/629248      PenUpdateLowerBound [13]
                0.06    0.07   17315/40331       PenLowerBound [37]
                0.00    0.00  314624/844548      UpdateHashKey [100]
                0.00    0.00   17315/55841       NormHashKey [115]
-----------------------------------------------
                0.00    0.00       1/246660      MarkAll [49]
                0.00    0.00       1/246660      SetStoneDistances [96]
                0.00    0.00     614/246660      MakeMove [83]
                0.00    0.00     995/246660      DeadDeactivateStones [72]
                0.01    0.00    1191/246660      DistToGoal [81]
                0.03    0.00    5701/246660      PenDeactivateStones [48]
                0.52    0.01  107175/246660      DeadMakeMove [18]
                0.64    0.01  130982/246660      PushesMoves [11]
[17]    12.7    1.20    0.02  246660         MarkReach [17]
                0.02    0.00  246660/900274      BitNotAndNotAndNotBS [56]
-----------------------------------------------
                0.00    1.01  114226/114226      DeadIda <cycle 1> [12]
[18]    10.6    0.00    1.01  114226         DeadMakeMove [18]
                0.52    0.01  107175/246660      MarkReach [17]
                0.03    0.42  107175/214350      DeadUpdateLowerBound [20]
                0.01    0.03    7051/15097       DeadLowerBound [47]
                0.00    0.00    7051/338990      MarkReachQuick [41]
                0.00    0.00  107175/844548      UpdateHashKey [100]
                0.00    0.00    7051/55841       NormHashKey [115]
-----------------------------------------------
                0.00    0.97       1/1           StartIda [3]
[19]    10.1    0.00    0.97       1         ScanSearch [19]
                0.00    0.97      18/103         PenMove [7]
                0.00    0.00      19/519         Mprintf [141]
                0.00    0.00       1/263         GetHashTable [156]
                0.00    0.00       1/461         StoreHashTable [143]
-----------------------------------------------
                0.03    0.42  107175/214350      DeadMakeMove [18]
                0.03    0.42  107175/214350      DeadUnMakeMove [25]
[20]     9.3    0.05    0.84  214350         DeadUpdateLowerBound [20]
                0.63    0.20  214350/913845      GetPenalty [8]
-----------------------------------------------
                0.76    0.00 32463226/32463226     GetPenalty [8]
[21]     8.0    0.76    0.00 32463226         AllBitsSetBS [21]
-----------------------------------------------
                0.00    0.61       1/1           MainMenu [1]
[22]     6.4    0.00    0.61       1         ReadMaze [22]
                0.00    0.53       1/1           FindMacros [23]
                0.00    0.08       1/1           MarkAll [49]
                0.00    0.00       1/1           SetLocalCut [86]
                0.00    0.00       1/1           BetterLowerBound [97]
                0.00    0.00      37/333         My_realloc [152]
                0.00    0.00       1/1           ResetMaze [213]
                0.00    0.00       1/55841       NormHashKey [115]
-----------------------------------------------
                0.00    0.53       1/1           ReadMaze [22]
[23]     5.6    0.00    0.53       1         FindMacros [23]
                0.00    0.44       1/1           StartBuildGMTree [27]
                0.00    0.09       1/1           GrowRoom [44]
                0.00    0.00       1/4314        PickUpEntrances [51]
                0.00    0.00      13/13          FindStartEndTunnel [177]
                0.00    0.00       2/333         My_realloc [152]
                0.00    0.00       1/2           InitHashTables [192]
                0.00    0.00       1/1           InitGRoom [202]
-----------------------------------------------
                0.00    0.52  314624/314624      PenMakeMove [15]
[24]     5.4    0.00    0.52  314624         UpdateReach [24]
                0.34    0.05  810883/810883      UnReach [34]
                0.08    0.02  314624/338990      MarkReachQuick [41]
                0.02    0.00  314624/900274      BitNotAndNotAndNotBS [56]
-----------------------------------------------
                0.00    0.48  114226/114226      DeadIda <cycle 1> [12]
[25]     5.0    0.00    0.48  114226         DeadUnMakeMove [25]
                0.03    0.42  107175/214350      DeadUpdateLowerBound [20]
                0.01    0.03    7051/15097       DeadLowerBound [47]
                0.00    0.00  107175/844548      UpdateHashKey [100]
                0.00    0.00    7051/55841       NormHashKey [115]
-----------------------------------------------
[26]     4.6    0.00    0.44       1+1108    <cycle 2 as a whole> [26]
