Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.70     0.00      145     0.00     0.00  UpdateMaze
  0.00      0.70     0.00      142     0.00     0.00  GetHashTable
  0.00      0.70     0.00      114     0.00     0.00  NewMoveOrdering
  0.00      0.70     0.00      112     0.00     0.41  AreaMove
  0.00      0.70     0.00      112     0.00     0.00  FindFringeStones
  0.00      0.70     0.00      101     0.00     0.00  MarkReachPos
  0.00      0.70     0.00       94     0.00     0.00  PenMoveSuspected
  0.00      0.70     0.00       90     0.00     0.00  Communicating
  0.00      0.70     0.00       90     0.00     0.11  GetBaseProps
  0.00      0.70     0.00       80     0.00     0.00  WhichStones
  0.00      0.70     0.00       78     0.00     0.00  DeadMoveSuspected
  0.00      0.70     0.00       78     0.00     0.00  ValueSquare
  0.00      0.70     0.00       78     0.00     0.00  ValueSquareEntr
  0.00      0.70     0.00       77     0.00     0.00  EntrComp
  0.00      0.70     0.00       72     0.00     0.00  ResetHist
  0.00      0.70     0.00       71     0.00     0.00  GroomIncPos
  0.00      0.70     0.00       71     0.00     0.00  Isnt0BS
  0.00      0.70     0.00       69     0.00     0.00  HumanMove
  0.00      0.70     0.00       63     0.00     0.00  WasTestedPen
  0.00      0.70     0.00       58     0.00     0.00  My_malloc
  0.00      0.70     0.00       55     0.00     6.81  PenMove
  0.00      0.70     0.00       54     0.00     0.00  My_realloc
  0.00      0.70     0.00       52     0.00     0.00  BitAndNotBS
  0.00      0.70     0.00       51     0.00     0.00  AddConflict
  0.00      0.70     0.00       51     0.00     0.00  GroomExcPos
  0.00      0.70     0.00       51     0.00     0.00  RemoveDuplicates
  0.00      0.70     0.00       47     0.00     5.20  DeadMove
  0.00      0.70     0.00       45     0.00     0.00  FindFirstSet
  0.00      0.70     0.00       45     0.00     0.00  FindPenalty
  0.00      0.70     0.00       45     0.00     0.00  InsertConflict
  0.00      0.70     0.00       44     0.00     0.00  RestoreMaze
  0.00      0.70     0.00       44     0.00     0.00  SaveMaze
  0.00      0.70     0.00       43     0.00     0.00  AddMoreStones
  0.00      0.70     0.00       36     0.00     0.00  PropStonesDone
  0.00      0.70     0.00       26     0.00     0.02  PenMiniConflict
  0.00      0.70     0.00       23     0.00     0.00  LogAndAndNotBS
  0.00      0.70     0.00       22     0.00     0.02  DeadMiniConflict
  0.00      0.70     0.00       21     0.00     0.00  StoneReach
  0.00      0.70     0.00       15     0.00     0.00  BitOrBS
  0.00      0.70     0.00       15     0.00     0.00  SetPathFlag
  0.00      0.70     0.00       13     0.00     0.77  BuildGMTree
  0.00      0.70     0.00       13     0.00     0.06  DistToGoal
  0.00      0.70     0.00       13     0.00     0.00  GMDelHashEntry
  0.00      0.70     0.00       13     0.00     0.00  GMGetHashTable
  0.00      0.70     0.00       13     0.00     0.00  GetGMTree
  0.00      0.70     0.00       12     0.00     0.00  AddTestedPen
  0.00      0.70     0.00       12     0.00     0.00  CreateGMacro
  0.00      0.70     0.00       12     0.00     0.00  CreatePropGMacro
  0.00      0.70     0.00       12     0.00     0.00  FindBestSquare
  0.00      0.70     0.00       12     0.00     0.00  GGGetHashTable
  0.00      0.70     0.00       12     0.00     0.00  GMStoreHashTable
  0.00      0.70     0.00       12     0.00     0.11  GetProperties
  0.00      0.70     0.00       12     0.00     0.84  GetSquareValues
  0.00      0.70     0.00       12     0.00     0.00  GoodTested
  0.00      0.70     0.00       12     0.00     0.00  PickUpEntrances
  0.00      0.70     0.00       12     0.00     0.00  ValidateEntrances
  0.00      0.70     0.00       11     0.00     0.00  EvaluateGroom
  0.00      0.70     0.00       11     0.00     0.00  FindStartEndTunnel
  0.00      0.70     0.00       10     0.00     0.00  GGStoreHashTable
  0.00      0.70     0.00        8     0.00     0.00  AddConflicts
  0.00      0.70     0.00        8     0.00     0.00  CopyMaze
  0.00      0.70     0.00        8     0.00     0.00  DelCopiedMaze
  0.00      0.70     0.00        8     0.00     0.00  InitPenalty
  0.00      0.70     0.00        8     0.00     0.00  InsertPenalty
  0.00      0.70     0.00        7     0.00     0.00  LogAndNotBS
  0.00      0.70     0.00        4     0.00     0.00  InitHist
  0.00      0.70     0.00        3     0.00     0.00  InitConflicts
  0.00      0.70     0.00        3     0.00     0.00  InitDCache
  0.00      0.70     0.00        2     0.00     0.00  CmdParam
  0.00      0.70     0.00        2     0.00     0.00  DelConflicts
  0.00      0.70     0.00        2     0.00     0.00  FreeDCache
  0.00      0.70     0.00        2     0.00     0.00  GetAvgHist
  0.00      0.70     0.00        2     0.00     0.00  GetCommand
  0.00      0.70     0.00        2     0.00   293.29  Ida
  0.00      0.70     0.00        2     0.00     0.00  InitHashTables
  0.00      0.70     0.00        2     0.00     0.00  InitTree
  0.00      0.70     0.00        2     0.00     0.00  LoadTree
  0.00      0.70     0.00        1     0.00     0.00  AddPenalties
  0.00      0.70     0.00        1     0.00     0.00  AsimGoals
  0.00      0.70     0.00        1     0.00     0.00  BetterLowerBound
  0.00      0.70     0.00        1     0.00     0.00  DelGMTree
  0.00      0.70     0.00        1     0.00     0.00  DelMaze
  0.00      0.70     0.00        1     0.00    10.04  FindMacros
  0.00      0.70     0.00        1     0.00     0.00  GMInitHashTable
  0.00      0.70     0.00        1     0.00     0.00  GetNewDistances
  0.00      0.70     0.00        1     0.00     0.01  GrowDFS
  0.00      0.70     0.00        1     0.00     0.01  GrowRoom
  0.00      0.70     0.00        1     0.00     0.00  InDCache
  0.00      0.70     0.00        1     0.00     0.00  InitBS
  0.00      0.70     0.00        1     0.00     0.00  InitGRoom
  0.00      0.70     0.00        1     0.00     0.00  InitMaze
  0.00      0.70     0.00        1     0.00     0.00  InitNodeCount
  0.00      0.70     0.00        1     0.00     0.00  InitRandom
  0.00      0.70     0.00        1     0.00   690.02  MainMenu
  0.00      0.70     0.00        1     0.00     0.00  MakeName
  0.00      0.70     0.00        1     0.00     9.50  MarkAll
  0.00      0.70     0.00        1     0.00     0.00  MarkDead
  0.00      0.70     0.00        1     0.00     0.00  MarkOneConnected
  0.00      0.70     0.00        1     0.00     0.00  MarkOut
  0.00      0.70     0.00        1     0.00     0.02  MarkTG
  0.00      0.70     0.00        1     0.00     0.00  MarkTun
  0.00      0.70     0.00        1     0.00     0.00  My_exit
  0.00      0.70     0.00        1     0.00     0.00  PrintBit2Maze
  0.00      0.70     0.00        1     0.00     1.65  PrintSolution
  0.00      0.70     0.00        1     0.00    20.05  ReadMaze
  0.00      0.70     0.00        1     0.00     0.00  RemoveConflict
  0.00      0.70     0.00        1     0.00     0.00  ResetMaze
  0.00      0.70     0.00        1     0.00    81.73  ScanSearch
  0.00      0.70     0.00        1     0.00     0.00  SetAllStonesDone
  0.00      0.70     0.00        1     0.00     0.00  SetDistDead
  0.00      0.70     0.00        1     0.00     9.47  SetDistDistances
  0.00      0.70     0.00        1     0.00     0.51  SetLocalCut
  0.00      0.70     0.00        1     0.00     0.00  SetManDistances
  0.00      0.70     0.00        1     0.00     0.00  SetMinDist
  0.00      0.70     0.00        1     0.00     0.00  SetStoneDistances
  0.00      0.70     0.00        1     0.00     0.00  SetTimer
  0.00      0.70     0.00        1     0.00    10.03  StartBuildGMTree
  0.00      0.70     0.00        1     0.00   669.97  StartIda
  0.00      0.70     0.00        1     0.00     1.35  ValidSolution
  0.00      0.70     0.00        1     0.00     0.51  XDistHist
  0.00      0.70     0.00        1     0.00     0.00  init_opts

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.

 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012-2016 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 2 byte(s) for 1.43% of 0.70 seconds

index % time    self  children    called     name
                0.00    0.69       1/1           main [2]
[1]     98.6    0.00    0.69       1         MainMenu [1]
                0.00    0.67       1/1           StartIda [3]
                0.00    0.02       1/1           ReadMaze [29]
                0.00    0.00       2/2           GetCommand [189]
                0.00    0.00       2/2           CmdParam [185]
                0.00    0.00       1/1           InitMaze [201]
                0.00    0.00       1/1           MakeName [204]
                0.00    0.00       1/294         Mprintf [124]
                0.00    0.00       1/1           DelMaze [196]
-----------------------------------------------
                                                 <spontaneous>
[2]     98.6    0.00    0.69                 main [2]
                0.00    0.69       1/1           MainMenu [1]
                0.00    0.00       2/2           InitTree [191]
                0.00    0.00       2/2           LoadTree [192]
                0.00    0.00       1/1           init_opts [218]
                0.00    0.00       1/1           InitRandom [203]
                0.00    0.00       1/1           InitBS [199]
                0.00    0.00       1/191         InitIDA [129]
                0.00    0.00       1/294         Mprintf [124]
                0.00    0.00       1/1           My_exit [209]
-----------------------------------------------
                0.00    0.67       1/1           MainMenu [1]
[3]     95.7    0.00    0.67       1         StartIda [3]
                0.00    0.59       2/2           Ida [5]
                0.00    0.08       1/1           ScanSearch [16]
                0.00    0.00       1/1           PrintSolution [58]
                0.00    0.00       2/89902       GetPenalty [13]
                0.00    0.00       5/8           CopyMaze [177]
                0.00    0.00       5/8           DelCopiedMaze [178]
                0.00    0.00       2/21706       Debug [97]
                0.00    0.00       2/940         print_stats [116]
                0.00    0.00       2/81429       AbortSearch [87]
                0.00    0.00       1/1           InitNodeCount [202]
                0.00    0.00       1/1           SetTimer [217]
                0.00    0.00       1/914         init_stats [117]
                0.00    0.00       1/2           InitHashTables [190]
-----------------------------------------------
[4]     94.6    0.00    0.66     732+1285    <cycle 1 as a whole> [4]
                0.00    0.38     623+26757       PenIda <cycle 1> [6]
                0.00    0.28     427+16395       DeadIda <cycle 1> [10]
                0.00    0.00     513             PenStartIda <cycle 1> [60]
                0.00    0.00     406             DeadStartIda <cycle 1> [63]
                0.00    0.00      26+2           PenMiniConflict <cycle 1> [67]
                0.00    0.00      22             DeadMiniConflict <cycle 1> [70]
-----------------------------------------------
                                 220             Ida [5]
                0.00    0.59       2/2           StartIda [3]
[5]     83.8    0.00    0.59       2+220     Ida [5]
                0.00    0.29      43/55          PenMove [7]
                0.00    0.24      47/47          DeadMove [12]
                0.00    0.05     112/112         AreaMove [22]
                0.00    0.00      69/20357       SetManStoneSquares [9]
                0.00    0.00     220/358         MakeMove [59]
                0.00    0.00     114/34846       GenerateMoves [15]
                0.00    0.00     220/220         UnMakeMove [73]
                0.00    0.00     114/114         NewMoveOrdering [74]
                0.00    0.00     355/355         RegisterMove [122]
                0.00    0.00     239/240         StoreHashTable [127]
                0.00    0.00     222/81429       AbortSearch [87]
                0.00    0.00     222/43300       IncNodeCount [94]
                0.00    0.00     222/222         IsGoalNodeNorm [128]
                0.00    0.00     220/74683       DiffToDir [89]
                0.00    0.00     220/65903       DeadTree [90]
                0.00    0.00     141/142         GetHashTable [131]
                0.00    0.00      94/94          PenMoveSuspected [134]
                0.00    0.00      78/78          DeadMoveSuspected [137]
                0.00    0.00      15/15          SetPathFlag [162]
                                 220             Ida [5]
-----------------------------------------------
                               26757             PenIda <cycle 1> [6]
                                 623             PenStartIda <cycle 1> [60]
[6]     54.0    0.00    0.38     623+26757   PenIda <cycle 1> [6]
                0.00    0.18   11552/20357       SetManStoneSquares [9]
                0.00    0.06   26757/26757       PenMakeMove [20]
                0.01    0.04   21020/34846       GenerateMoves [15]
                0.01    0.04   26757/26757       PenUnMakeMove [21]
                0.01    0.03   21020/21020       PenMoveOrdering [26]
                0.01    0.00   23329/38037       PSGetHashTable [47]
                0.00    0.00   48400/81429       AbortSearch [87]
                0.00    0.00   30421/51200       PSStoreHashTable [92]
                0.00    0.00   26757/74683       DiffToDir [89]
                0.00    0.00   26757/65903       DeadTree [90]
                0.00    0.00   26649/43300       IncNodeCount [94]
                0.00    0.00   23534/23534       PenIsGoalNode [96]
                0.00    0.00   11166/17552       PSSetPathFlag [100]
                0.00    0.00     453/712         PSUnSetPathFlag [119]
                                  10             DeadMiniConflict <cycle 1> [70]
                               26757             PenIda <cycle 1> [6]
-----------------------------------------------
                0.00    0.08      12/55          ScanSearch [16]
                0.00    0.29      43/55          Ida [5]
[7]     53.5    0.00    0.37      55         PenMove [7]
                0.00    0.36     401/732         PenStartIda <cycle 1> [60]
                0.00    0.01      11/732         PenMiniConflict <cycle 1> [67]
                0.00    0.00     401/571         PenDeactivateStones [56]
                0.00    0.00      55/89902       GetPenalty [13]
                0.00    0.00     607/48603       BitAndNotEqBS [93]
                0.00    0.00     401/670         BitAndNotAndNotBS [120]
                0.00    0.00     401/164293      BitOrEqBS [83]
                0.00    0.00     401/81429       AbortSearch [87]
                0.00    0.00     396/660         FindClosestPosStone [121]
                0.00    0.00     377/15460       NumberBitsBS [101]
                0.00    0.00     211/349         FindClosestPosMan [123]
                0.00    0.00      55/191         InitIDA [129]
                0.00    0.00      55/145         UpdateMaze [130]
                0.00    0.00      19/71          Isnt0BS [143]
                0.00    0.00      12/12          GoodTested [170]
                0.00    0.00      12/12          AddTestedPen [166]
-----------------------------------------------
                0.00    0.00      69/20426       ValidSolution [61]
                0.00    0.31   20357/20426       SetManStoneSquares [9]
[8]     44.5    0.00    0.31   20426         PushesMoves [8]
                0.25    0.00   39876/39876       Moves [11]
                0.06    0.00   20426/36448       MarkReach [14]
                0.00    0.00   82536/82536       GenAllSquares [86]
                0.00    0.00   82536/164293      BitOrEqBS [83]
-----------------------------------------------
                0.00    0.00      69/20357       Ida [5]
                0.00    0.13    8736/20357       DeadIda <cycle 1> [10]
                0.00    0.18   11552/20357       PenIda <cycle 1> [6]
[9]     44.4    0.00    0.31   20357         SetManStoneSquares [9]
                0.00    0.31   20357/20426       PushesMoves [8]
                0.00    0.00   40714/164293      BitOrEqBS [83]
-----------------------------------------------
                               16395             DeadIda <cycle 1> [10]
                                 427             DeadStartIda <cycle 1> [63]
[10]    40.1    0.00    0.28     427+16395   DeadIda <cycle 1> [10]
                0.00    0.13    8736/20357       SetManStoneSquares [9]
                0.00    0.07   16395/16395       DeadMakeMove [19]
                0.01    0.03   13712/34846       GenerateMoves [15]
                0.00    0.02   16395/16395       DeadUnMakeMove [28]
                0.00    0.02   13712/13712       DeadMoveOrdering [31]
                0.00    0.00   14708/38037       PSGetHashTable [47]
                0.00    0.00   30534/81429       AbortSearch [87]
                0.00    0.00   20779/51200       PSStoreHashTable [92]
                0.00    0.00   16395/74683       DiffToDir [89]
                0.00    0.00   16395/65903       DeadTree [90]
                0.00    0.00   16389/43300       IncNodeCount [94]
                0.00    0.00   14988/14988       DeadIsGoalNode [102]
                0.00    0.00    6386/17552       PSSetPathFlag [100]
                0.00    0.00     259/712         PSUnSetPathFlag [119]
                                   6             DeadMiniConflict <cycle 1> [70]
                               16395             DeadIda <cycle 1> [10]
-----------------------------------------------
                0.25    0.00   39876/39876       PushesMoves [8]
[11]    35.7    0.25    0.00   39876         Moves [11]
-----------------------------------------------
                0.00    0.24      47/47          Ida [5]
[12]    34.9    0.00    0.24      47         DeadMove [12]
                0.00    0.24     269/732         DeadStartIda <cycle 1> [63]
                0.00    0.00     269/385         DeadDeactivateStones [57]
                0.00    0.00     402/48603       BitAndNotEqBS [93]
                0.00    0.00     269/670         BitAndNotAndNotBS [120]
                0.00    0.00     269/81429       AbortSearch [87]
                0.00    0.00     264/164293      BitOrEqBS [83]
                0.00    0.00     264/660         FindClosestPosStone [121]
                0.00    0.00     244/15460       NumberBitsBS [101]
                0.00    0.00     138/349         FindClosestPosMan [123]
                0.00    0.00      47/191         InitIDA [129]
                0.00    0.00      47/145         UpdateMaze [130]
                0.00    0.00      47/3636        BitNotAndNotBS [107]
-----------------------------------------------
                0.00    0.00       2/89902       StartIda [3]
                0.00    0.00      43/89902       AreaMove [22]
                0.00    0.00      55/89902       PenMove [7]
                0.00    0.00     579/89902       MinMatch [66]
                0.00    0.00     829/89902       DeadStartIda <cycle 1> [63]
                0.00    0.00    1134/89902       PenStartIda <cycle 1> [60]
                0.00    0.00    4287/89902       DeadLowerBound [55]
                0.00    0.00    5565/89902       PenLowerBound [54]
                0.02    0.02   28888/89902       DeadUpdateLowerBound [23]
                0.04    0.03   48520/89902       PenUpdateLowerBound [18]
[13]    17.1    0.07    0.05   89902         GetPenalty [13]
                0.04    0.00  498192/498192      AllBitsSetBS [24]
                0.01    0.00   89902/89902       LogAndNotAndNotBS [45]
                0.00    0.00   89902/89902       BitAndNotButOrBS [84]
                0.00    0.00   40302/164293      BitOrEqBS [83]
                0.00    0.00   20422/20675       LogAndBS [99]
                0.00    0.00    4927/56009       BitNext [91]
                0.00    0.00    4636/4636        FindTransitiveClosure [104]
                0.00    0.00    4636/4636        Maximize [105]
-----------------------------------------------
                0.00    0.00       1/36448       MarkAll [51]
                0.00    0.00       1/36448       SetStoneDistances [79]
                0.00    0.00     262/36448       DistToGoal [65]
                0.00    0.00     358/36448       MakeMove [59]
                0.00    0.00     385/36448       DeadDeactivateStones [57]
                0.00    0.00     571/36448       PenDeactivateStones [56]
                0.04    0.00   14444/36448       DeadMakeMove [19]
                0.06    0.00   20426/36448       PushesMoves [8]
[14]    15.7    0.11    0.00   36448         MarkReach [14]
                0.00    0.00   36448/89416       BitNotAndNotAndNotBS [85]
-----------------------------------------------
                0.00    0.00     114/34846       Ida [5]
                0.01    0.03   13712/34846       DeadIda <cycle 1> [10]
                0.01    0.04   21020/34846       PenIda <cycle 1> [6]
[15]    13.0    0.02    0.07   34846         GenerateMoves [15]
                0.02    0.05  246608/246608      DeadLock [17]
                0.00    0.00  236150/236150      SubMacro [64]
-----------------------------------------------
                0.00    0.08       1/1           StartIda [3]
[16]    11.7    0.00    0.08       1         ScanSearch [16]
                0.00    0.08      12/55          PenMove [7]
                0.00    0.00      13/294         Mprintf [124]
                0.00    0.00       1/142         GetHashTable [131]
                0.00    0.00       1/240         StoreHashTable [127]
-----------------------------------------------
                0.02    0.05  246608/246608      GenerateMoves [15]
[17]    10.0    0.02    0.05  246608         DeadLock [17]
                0.03    0.00  246608/246608      BitOrAndEqBS [27]
                0.01    0.00  313808/313808      Frozen [42]
                0.01    0.00  236150/236150      DeadLock2 [44]
-----------------------------------------------
                0.00    0.03   24260/48520       PenMakeMove [20]
                0.00    0.03   24260/48520       PenUnMakeMove [21]
[18]     9.8    0.00    0.07   48520         PenUpdateLowerBound [18]
                0.04    0.03   48520/89902       GetPenalty [13]
                0.00    0.00  241032/668938      GetManDir [39]
-----------------------------------------------
                0.00    0.07   16395/16395       DeadIda <cycle 1> [10]
[19]     9.6    0.00    0.07   16395         DeadMakeMove [19]
                0.04    0.00   14444/36448       MarkReach [14]
                0.00    0.02   14444/28888       DeadUpdateLowerBound [23]
                0.00    0.00    1951/4287        DeadLowerBound [55]
                0.00    0.00    1951/28708       MarkReachQuick [48]
                0.00    0.00    6925/668938      GetManDir [39]
                0.00    0.00   14444/77986       UpdateHashKey [88]
                0.00    0.00    1951/9878        NormHashKey [103]
-----------------------------------------------
                0.00    0.06   26757/26757       PenIda <cycle 1> [6]
[20]     8.1    0.00    0.06   26757         PenMakeMove [20]
                0.00    0.03   24260/48520       PenUpdateLowerBound [18]
                0.00    0.02   24260/24260       UpdateReach [30]
                0.00    0.00    2497/5565        PenLowerBound [54]
                0.00    0.00    2497/28708       MarkReachQuick [48]
                0.00    0.00   10229/668938      GetManDir [39]
                0.00    0.00   24260/77986       UpdateHashKey [88]
                0.00    0.00    2497/9878        NormHashKey [103]
-----------------------------------------------
                0.01    0.04   26757/26757       PenIda <cycle 1> [6]
[21]     6.8    0.01    0.04   26757         PenUnMakeMove [21]
                0.00    0.03   24260/48520       PenUpdateLowerBound [18]
                0.00    0.00    2497/5565        PenLowerBound [54]
                0.00    0.00   24260/77986       UpdateHashKey [88]
                0.00    0.00    2497/9878        NormHashKey [103]
-----------------------------------------------
                0.00    0.05     112/112         Ida [5]
[22]     6.6    0.00    0.05     112         AreaMove [22]
                0.00    0.04      43/732         DeadStartIda <cycle 1> [63]
                0.00    0.01       8/732         PenMiniConflict <cycle 1> [67]
                0.00    0.00      43/571         PenDeactivateStones [56]
                0.00    0.00      43/89902       GetPenalty [13]
                0.00    0.00     112/112         FindFringeStones [132]
                0.00    0.00      43/191         InitIDA [129]
                0.00    0.00      43/145         UpdateMaze [130]
                0.00    0.00      43/164293      BitOrEqBS [83]
                0.00    0.00      43/81429       AbortSearch [87]
                0.00    0.00      43/43          AddMoreStones [157]
-----------------------------------------------
                0.00    0.02   14444/28888       DeadMakeMove [19]
                0.00    0.02   14444/28888       DeadUnMakeMove [28]
[23]     5.9    0.00    0.04   28888         DeadUpdateLowerBound [23]
                0.02    0.02   28888/89902       GetPenalty [13]
                0.00    0.00  163272/668938      GetManDir [39]
-----------------------------------------------
                0.04    0.00  498192/498192      GetPenalty [13]
[24]     5.7    0.04    0.00  498192         AllBitsSetBS [24]
-----------------------------------------------
                0.00    0.00       9/33344       GrowDFS [76]
                0.00    0.00     101/33344       NewMoveOrdering [74]
                0.01    0.01   13042/33344       DeadMoveOrdering [31]
                0.01    0.01   20192/33344       PenMoveOrdering [26]
[25]     5.7    0.02    0.02   33344         My_qsort [25]
                0.01    0.00  416198/416198      PenCompare [41]
                0.01    0.00  273369/273369      DeadCompare [43]
                0.00    0.00    2056/2056        compare_negval [110]
