Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.29     0.00       53     0.00     0.00  ValueSquareEntr
  0.00      0.29     0.00       51     0.00     0.00  DeadDeactivateStones
  0.00      0.29     0.00       51     0.00     0.00  FindClosestPosMan
  0.00      0.29     0.00       30     0.00     0.00  PropStonesDone
  0.00      0.29     0.00       29     0.00     0.00  GGGetHashTable
  0.00      0.29     0.00       28     0.00     0.36  PickUpEntrances
  0.00      0.29     0.00       28     0.00     0.36  ValidateEntrances
  0.00      0.29     0.00       27     0.00     0.00  EvaluateGroom
  0.00      0.29     0.00       27     0.00     0.00  MarkReachPos
  0.00      0.29     0.00       27     0.00     0.00  WhichStones
  0.00      0.29     0.00       26     0.00     0.00  GGStoreHashTable
  0.00      0.29     0.00       24     0.00     0.00  WasTestedPen
  0.00      0.29     0.00       22     0.00     0.00  AddMoreStones
  0.00      0.29     0.00       20     0.00     0.00  FindFarthestPosStone
  0.00      0.29     0.00       20     0.00     7.79  PenMove
  0.00      0.29     0.00       17     0.00     1.83  DeadMove
  0.00      0.29     0.00       16     0.00     0.00  AddConflict
  0.00      0.29     0.00       16     0.00     0.00  FindFirstSet
  0.00      0.29     0.00       16     0.00     0.00  FindPenalty
  0.00      0.29     0.00       16     0.00     0.00  InsertConflict
  0.00      0.29     0.00       16     0.00     0.00  RemoveDuplicates
  0.00      0.29     0.00       14     0.00     0.00  LogAndAndNotBS
  0.00      0.29     0.00       13     0.00     0.00  BitOrBS
  0.00      0.29     0.00       11     0.00     0.91  BuildGMTree
  0.00      0.29     0.00       11     0.00     0.00  GMDelHashEntry
  0.00      0.29     0.00       11     0.00     0.00  GMGetHashTable
  0.00      0.29     0.00       11     0.00     0.00  GetGMTree
  0.00      0.29     0.00       10     0.00     0.00  AddMacro
  0.00      0.29     0.00       10     0.00     0.00  CreateGMacro
  0.00      0.29     0.00       10     0.00     0.00  CreatePropGMacro
  0.00      0.29     0.00       10     0.00     0.00  FindBestSquare
  0.00      0.29     0.00       10     0.00     0.00  FindEndTunnel
  0.00      0.29     0.00       10     0.00     0.00  GMStoreHashTable
  0.00      0.29     0.00       10     0.00     0.15  GetProperties
  0.00      0.29     0.00       10     0.00     1.00  GetSquareValues
  0.00      0.29     0.00        8     0.00     0.00  CopyMaze
  0.00      0.29     0.00        8     0.00     0.00  DelCopiedMaze
  0.00      0.29     0.00        8     0.00     0.00  NumberBitsInt
  0.00      0.29     0.00        7     0.00     0.00  AddTestedPen
  0.00      0.29     0.00        7     0.00     0.00  FindStartEndTunnel
  0.00      0.29     0.00        7     0.00     0.00  GoodTested
  0.00      0.29     0.00        4     0.00     0.00  InitHist
  0.00      0.29     0.00        4     0.00     0.00  RestoreMaze
  0.00      0.29     0.00        4     0.00     0.00  SaveMaze
  0.00      0.29     0.00        3     0.00     0.00  AddConflicts
  0.00      0.29     0.00        3     0.00     0.02  DeadMiniConflict
  0.00      0.29     0.00        3     0.00     0.00  InitConflicts
  0.00      0.29     0.00        3     0.00     0.00  InitDCache
  0.00      0.29     0.00        3     0.00     0.00  InitPenalty
  0.00      0.29     0.00        3     0.00     0.00  InsertPenalty
  0.00      0.29     0.00        2     0.00     0.00  CmdParam
  0.00      0.29     0.00        2     0.00     0.00  DelConflicts
  0.00      0.29     0.00        2     0.00     0.00  FreeDCache
  0.00      0.29     0.00        2     0.00     0.00  GetAvgHist
  0.00      0.29     0.00        2     0.00     0.00  GetCommand
  0.00      0.29     0.00        2     0.00     0.00  InitHashTables
  0.00      0.29     0.00        2     0.00     0.00  InitTree
  0.00      0.29     0.00        2     0.00     0.00  LoadTree
  0.00      0.29     0.00        2     0.00     3.20  PenMiniConflict
  0.00      0.29     0.00        1     0.00     0.00  AddPenalties
  0.00      0.29     0.00        1     0.00     0.00  AsimGoals
  0.00      0.29     0.00        1     0.00     0.00  BetterLowerBound
  0.00      0.29     0.00        1     0.00     0.00  DelGMTree
  0.00      0.29     0.00        1     0.00     0.00  DelMaze
  0.00      0.29     0.00        1     0.00    20.02  FindMacros
  0.00      0.29     0.00        1     0.00     0.00  GMInitHashTable
  0.00      0.29     0.00        1     0.00    10.00  GetNewDistances
  0.00      0.29     0.00        1     0.00     9.31  GrowDFS
  0.00      0.29     0.00        1     0.00     9.67  GrowRoom
  0.00      0.29     0.00        1     0.00   139.25  Ida
  0.00      0.29     0.00        1     0.00     0.00  InDCache
  0.00      0.29     0.00        1     0.00     0.00  InitBS
  0.00      0.29     0.00        1     0.00     0.00  InitGRoom
  0.00      0.29     0.00        1     0.00     0.00  InitMaze
  0.00      0.29     0.00        1     0.00     0.00  InitNodeCount
  0.00      0.29     0.00        1     0.00     0.00  InitRandom
  0.00      0.29     0.00        1     0.00     0.00  LogAndNotBS
  0.00      0.29     0.00        1     0.00   280.01  MainMenu
  0.00      0.29     0.00        1     0.00     0.00  MakeName
  0.00      0.29     0.00        1     0.00    39.26  MarkAll
  0.00      0.29     0.00        1     0.00     0.00  MarkDead
  0.00      0.29     0.00        1     0.00     0.00  MarkOneConnected
  0.00      0.29     0.00        1     0.00     0.00  MarkOut
  0.00      0.29     0.00        1     0.00     0.03  MarkTG
  0.00      0.29     0.00        1     0.00     0.00  MarkTun
  0.00      0.29     0.00        1     0.00     0.00  My_exit
  0.00      0.29     0.00        1     0.00     0.00  PrintBit2Maze
  0.00      0.29     0.00        1     0.00     2.84  PrintSolution
  0.00      0.29     0.00        1     0.00    60.03  ReadMaze
  0.00      0.29     0.00        1     0.00     0.00  ResetMaze
  0.00      0.29     0.00        1     0.00    77.89  ScanSearch
  0.00      0.29     0.00        1     0.00     0.00  SetAllStonesDone
  0.00      0.29     0.00        1     0.00     0.00  SetDistDead
  0.00      0.29     0.00        1     0.00    29.22  SetDistDistances
  0.00      0.29     0.00        1     0.00     0.75  SetLocalCut
  0.00      0.29     0.00        1     0.00     0.00  SetManDistances
  0.00      0.29     0.00        1     0.00     0.00  SetMinDist
  0.00      0.29     0.00        1     0.00     0.00  SetPathFlag
  0.00      0.29     0.00        1     0.00     0.00  SetTimer
  0.00      0.29     0.00        1     0.00    10.00  StartBuildGMTree
  0.00      0.29     0.00        1     0.00   219.97  StartIda
  0.00      0.29     0.00        1     0.00     2.50  ValidSolution
  0.00      0.29     0.00        1     0.00     0.75  XDistHist
  0.00      0.29     0.00        1     0.00     0.00  init_opts

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.

 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012-2016 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 2 byte(s) for 3.45% of 0.29 seconds

index % time    self  children    called     name
                0.00    0.28       1/1           main [2]
[1]     96.6    0.00    0.28       1         MainMenu [1]
                0.00    0.22       1/1           StartIda [3]
                0.00    0.06       1/1           ReadMaze [12]
                0.00    0.00       2/2           GetCommand [189]
                0.00    0.00       2/2           CmdParam [185]
                0.00    0.00       1/1           InitMaze [201]
                0.00    0.00       1/1           MakeName [205]
                0.00    0.00       1/252         Mprintf [117]
                0.00    0.00       1/1           DelMaze [196]
-----------------------------------------------
                                                 <spontaneous>
[2]     96.6    0.00    0.28                 main [2]
                0.00    0.28       1/1           MainMenu [1]
                0.00    0.00       2/2           InitTree [191]
                0.00    0.00       2/2           LoadTree [192]
                0.00    0.00       1/1           init_opts [219]
                0.00    0.00       1/1           InitRandom [203]
                0.00    0.00       1/1           InitBS [199]
                0.00    0.00       1/65          InitIDA [138]
                0.00    0.00       1/252         Mprintf [117]
                0.00    0.00       1/1           My_exit [210]
-----------------------------------------------
                0.00    0.22       1/1           MainMenu [1]
[3]     75.9    0.00    0.22       1         StartIda [3]
                0.00    0.14       1/1           Ida [7]
                0.00    0.08       1/1           ScanSearch [11]
                0.00    0.00       1/1           PrintSolution [55]
                0.00    0.00       1/12868       GetPenalty [32]
                0.00    0.00       5/8           CopyMaze [172]
                0.00    0.00       5/8           DelCopiedMaze [173]
                0.00    0.00       1/1           InitNodeCount [202]
                0.00    0.00       1/1           SetTimer [218]
                0.00    0.00       1/189         init_stats [123]
                0.00    0.00       1/2           InitHashTables [190]
                0.00    0.00       1/4536        Debug [94]
                0.00    0.00       1/193         print_stats [122]
                0.00    0.00       1/11503       AbortSearch [87]
-----------------------------------------------
                0.00    0.08      10/20          Ida [7]
                0.00    0.08      10/20          ScanSearch [11]
[4]     53.7    0.00    0.16      20         PenMove [4]
                0.00    0.15     114/118         PenStartIda [5]
                0.01    0.00     114/141         PenDeactivateStones [33]
                0.00    0.00     114/42464       BitOrEqBS [39]
                0.00    0.00      20/12868       GetPenalty [32]
                0.00    0.00       7/7           AddTestedPen [74]
                0.00    0.00     147/7459        BitAndNotEqBS [90]
                0.00    0.00     114/150         BitAndNotAndNotBS [126]
                0.00    0.00     114/11503       AbortSearch [87]
                0.00    0.00     114/150         FindClosestPosStone [127]
                0.00    0.00     107/1487        NumberBitsBS [106]
                0.00    0.00      33/51          FindClosestPosMan [146]
                0.00    0.00      20/65          InitIDA [138]
                0.00    0.00      20/59          UpdateMaze [140]
                0.00    0.00       7/243         Isnt0BS [119]
                0.00    0.00       7/7           GoodTested [176]
-----------------------------------------------
                0.00    0.01       4/118         PenMiniConflict [53]
                0.00    0.15     114/118         PenMove [4]
[5]     52.5    0.00    0.15     118         PenStartIda [5]
                0.00    0.15     122/122         PenIda [6]
                0.00    0.00     240/12868       GetPenalty [32]
                0.00    0.00     122/11503       AbortSearch [87]
                0.00    0.00     118/189         init_stats [123]
                0.00    0.00     118/3070        BitNotAndNotBS [103]
                0.00    0.00     118/193         print_stats [122]
-----------------------------------------------
                                4434             PenIda [6]
                0.00    0.15     122/122         PenStartIda [5]
[6]     52.4    0.00    0.15     122+4434    PenIda [6]
                0.00    0.10    3275/4510        SetManStoneSquares [9]
                0.00    0.03    4434/4434        PenMakeMove [24]
                0.00    0.02    3522/4886        GenerateMoves [17]
                0.00    0.00    4434/4434        PenUnMakeMove [54]
                0.00    0.00       1/60          DeadMiniConflict <cycle 1> [72]
                0.00    0.00    8078/11503       AbortSearch [87]
                0.00    0.00    4816/6688        PSStoreHashTable [91]
                0.00    0.00    4556/6455        IncNodeCount [92]
                0.00    0.00    4434/24557       DiffToDir [81]
                0.00    0.00    4434/11323       DeadTree [88]
                0.00    0.00    3862/3862        PenIsGoalNode [99]
                0.00    0.00    3810/5133        PSGetHashTable [93]
                0.00    0.00    3522/3522        PenMoveOrdering [100]
                0.00    0.00    2228/2936        PSSetPathFlag [104]
                                4434             PenIda [6]
-----------------------------------------------
                                  79             Ida [7]
                0.00    0.14       1/1           StartIda [3]
[7]     48.0    0.00    0.14       1+79      Ida [7]
                0.00    0.08      10/20          PenMove [4]
                0.00    0.03      17/17          DeadMove [18]
                0.00    0.03      75/75          AreaMove [23]
                0.00    0.00      74/4510        SetManStoneSquares [9]
                0.00    0.00      74/4886        GenerateMoves [17]
                0.00    0.00      79/227         MakeMove [60]
                0.00    0.00      79/79          UnMakeMove [71]
                0.00    0.00     151/152         StoreHashTable [125]
                0.00    0.00      83/83          RegisterMove [131]
                0.00    0.00      80/11503       AbortSearch [87]
                0.00    0.00      80/6455        IncNodeCount [92]
                0.00    0.00      80/80          IsGoalNodeNorm [132]
                0.00    0.00      79/24557       DiffToDir [81]
                0.00    0.00      79/11323       DeadTree [88]
                0.00    0.00      76/77          GetHashTable [133]
                0.00    0.00      74/74          NewMoveOrdering [136]
                0.00    0.00      64/64          PenMoveSuspected [139]
                0.00    0.00      57/57          DeadMoveSuspected [141]
                0.00    0.00       1/1           SetPathFlag [217]
                                  79             Ida [7]
-----------------------------------------------
                0.00    0.00      74/4584        ValidSolution [57]
                0.00    0.13    4510/4584        SetManStoneSquares [9]
[8]     46.0    0.00    0.13    4584         PushesMoves [8]
                0.11    0.00   10686/10686       Moves [10]
                0.02    0.00    4584/10683       MarkReach [15]
                0.01    0.00   26988/42464       BitOrEqBS [39]
                0.00    0.00   26988/26988       GenAllSquares [78]
-----------------------------------------------
                0.00    0.00      74/4510        Ida [7]
                0.00    0.03    1161/4510        DeadIda <cycle 1> [14]
                0.00    0.10    3275/4510        PenIda [6]
[9]     46.0    0.00    0.13    4510         SetManStoneSquares [9]
                0.00    0.13    4510/4584        PushesMoves [8]
                0.00    0.00    9020/42464       BitOrEqBS [39]
-----------------------------------------------
                0.11    0.00   10686/10686       PushesMoves [8]
[10]    37.9    0.11    0.00   10686         Moves [10]
-----------------------------------------------
                0.00    0.08       1/1           StartIda [3]
[11]    26.9    0.00    0.08       1         ScanSearch [11]
                0.00    0.08      10/20          PenMove [4]
                0.00    0.00      11/252         Mprintf [117]
                0.00    0.00       1/77          GetHashTable [133]
                0.00    0.00       1/152         StoreHashTable [125]
-----------------------------------------------
                0.00    0.06       1/1           MainMenu [1]
[12]    20.7    0.00    0.06       1         ReadMaze [12]
                0.00    0.04       1/1           MarkAll [16]
                0.00    0.02       1/1           FindMacros [25]
                0.00    0.00       1/1           SetLocalCut [61]
                0.00    0.00       1/1           BetterLowerBound [75]
                0.00    0.00      21/53          My_realloc [144]
                0.00    0.00       1/1           ResetMaze [212]
                0.00    0.00       1/926         NormHashKey [110]
-----------------------------------------------
[13]    17.8    0.00    0.05      60+87      <cycle 1 as a whole> [13]
                0.00    0.05      74+1537        DeadIda <cycle 1> [14]
                0.00    0.00      70             DeadStartIda <cycle 1> [69]
                0.00    0.00       3             DeadMiniConflict <cycle 1> [72]
-----------------------------------------------
                                1537             DeadIda <cycle 1> [14]
                                  74             DeadStartIda <cycle 1> [69]
[14]    17.8    0.00    0.05      74+1537    DeadIda <cycle 1> [14]
                0.00    0.03    1161/4510        SetManStoneSquares [9]
                0.00    0.01    1290/4886        GenerateMoves [17]
                0.00    0.01    1537/1537        DeadMakeMove [52]
                0.00    0.00    1537/1537        DeadUnMakeMove [59]
                0.00    0.00    2901/11503       AbortSearch [87]
                0.00    0.00    1872/6688        PSStoreHashTable [91]
                0.00    0.00    1611/6455        IncNodeCount [92]
                0.00    0.00    1537/24557       DiffToDir [81]
                0.00    0.00    1537/11323       DeadTree [88]
                0.00    0.00    1381/1381        DeadIsGoalNode [107]
                0.00    0.00    1323/5133        PSGetHashTable [93]
                0.00    0.00    1290/1290        DeadMoveOrdering [109]
                0.00    0.00     708/2936        PSSetPathFlag [104]
                                   1             DeadMiniConflict <cycle 1> [72]
                                1537             DeadIda <cycle 1> [14]
-----------------------------------------------
                0.00    0.00       1/10683       MarkAll [16]
                0.00    0.00       1/10683       SetStoneDistances [37]
                0.00    0.00      51/10683       DeadDeactivateStones [65]
                0.00    0.00     141/10683       PenDeactivateStones [33]
                0.00    0.00     227/10683       MakeMove [60]
                0.00    0.00     485/10683       PenMakeMove [24]
                0.01    0.00    1438/10683       DeadMakeMove [52]
                0.01    0.00    3755/10683       DistToGoal [31]
                0.02    0.00    4584/10683       PushesMoves [8]
[15]    13.8    0.04    0.00   10683         MarkReach [15]
                0.00    0.00   10683/18423       BitNotAndNotAndNotBS [83]
-----------------------------------------------
                0.00    0.04       1/1           ReadMaze [12]
[16]    13.5    0.00    0.04       1         MarkAll [16]
                0.00    0.03       1/1           SetDistDistances [22]
                0.00    0.01       1/1           GetNewDistances [36]
                0.00    0.00       1/1           MarkTG [73]
                0.00    0.00       1/10683       MarkReach [15]
                0.00    0.00       1/1           MarkOut [208]
                0.00    0.00       1/1           MarkDead [206]
                0.00    0.00       1/1           SetAllStonesDone [213]
                0.00    0.00       1/1           MarkTun [209]
                0.00    0.00       1/1           SetDistDead [214]
-----------------------------------------------
                0.00    0.00      74/4886        Ida [7]
                0.00    0.01    1290/4886        DeadIda <cycle 1> [14]
                0.00    0.02    3522/4886        PenIda [6]
[17]    11.7    0.00    0.03    4886         GenerateMoves [17]
                0.00    0.02   26796/26796       DeadLock [27]
                0.00    0.01   25954/25954       SubMacro [30]
-----------------------------------------------
                0.00    0.03      17/17          Ida [7]
[18]    10.8    0.00    0.03      17         DeadMove [18]
                0.00    0.03      36/60          DeadStartIda <cycle 1> [69]
                0.00    0.00      36/51          DeadDeactivateStones [65]
                0.00    0.00      36/42464       BitOrEqBS [39]
                0.00    0.00      54/7459        BitAndNotEqBS [90]
                0.00    0.00      36/150         BitAndNotAndNotBS [126]
                0.00    0.00      36/11503       AbortSearch [87]
                0.00    0.00      36/150         FindClosestPosStone [127]
                0.00    0.00      22/1487        NumberBitsBS [106]
                0.00    0.00      18/51          FindClosestPosMan [146]
                0.00    0.00      17/65          InitIDA [138]
                0.00    0.00      17/59          UpdateMaze [140]
                0.00    0.00      17/3070        BitNotAndNotBS [103]
-----------------------------------------------
                0.00    0.00    1312/1193872     MarkTG [73]
                0.03    0.00 1192560/1193872     GetScew [20]
[19]    10.3    0.03    0.00 1193872         GetOptDist [19]
-----------------------------------------------
                0.00    0.00    1225/49269       XDistHist [62]
                0.00    0.03   48044/49269       NewAddScew [21]
[20]    10.3    0.00    0.03   49269         GetScew [20]
                0.03    0.00 1192560/1193872     GetOptDist [19]
-----------------------------------------------
                0.00    0.03   48044/48044       SetDistDistances [22]
[21]    10.1    0.00    0.03   48044         NewAddScew [21]
                0.00    0.03   48044/49269       GetScew [20]
-----------------------------------------------
                0.00    0.03       1/1           MarkAll [16]
[22]    10.1    0.00    0.03       1         SetDistDistances [22]
                0.00    0.03   48044/48044       NewAddScew [21]
                0.00    0.00       1/56          My_malloc [142]
-----------------------------------------------
                0.00    0.03      75/75          Ida [7]
[23]     9.3    0.00    0.03      75         AreaMove [23]
                0.00    0.02      22/60          DeadStartIda <cycle 1> [69]
                0.00    0.01       2/2           PenMiniConflict [53]
                0.00    0.00      22/141         PenDeactivateStones [33]
                0.00    0.00      22/12868       GetPenalty [32]
                0.00    0.00      22/42464       BitOrEqBS [39]
                0.00    0.00      75/75          FindFringeStones [134]
                0.00    0.00      22/65          InitIDA [138]
                0.00    0.00      22/59          UpdateMaze [140]
                0.00    0.00      22/11503       AbortSearch [87]
                0.00    0.00      22/22          AddMoreStones [154]
-----------------------------------------------
                0.00    0.03    4434/4434        PenIda [6]
[24]     8.9    0.00    0.03    4434         PenMakeMove [24]
                0.00    0.02    3692/3692        UpdateReach [29]
                0.00    0.00    4177/8354        PenUpdateLowerBound [51]
                0.00    0.00     485/10683       MarkReach [15]
                0.00    0.00     257/655         PenLowerBound [63]
                0.00    0.00    4177/11536       UpdateHashKey [86]
                0.00    0.00    1624/78036       GetManDir [76]
                0.00    0.00     257/926         NormHashKey [110]
                0.00    0.00     257/4048        MarkReachQuick [98]
-----------------------------------------------
                0.00    0.02       1/1           ReadMaze [12]
[25]     6.9    0.00    0.02       1         FindMacros [25]
                0.00    0.01       1/1           StartBuildGMTree [45]
                0.00    0.01       1/1           GrowRoom [49]
                0.00    0.00       1/28          PickUpEntrances [34]
                0.00    0.00      10/10          FindEndTunnel [170]
                0.00    0.00      10/10          AddMacro [166]
                0.00    0.00       7/7           FindStartEndTunnel [175]
                0.00    0.00       2/53          My_realloc [144]
                0.00    0.00       1/2           InitHashTables [190]
                0.00    0.00       1/1           InitGRoom [200]
-----------------------------------------------
                                3898             Frozen [26]
                0.02    0.00   34575/34575       DeadLock [27]
[26]     6.9    0.02    0.00   34575+3898    Frozen [26]
                                3898             Frozen [26]
-----------------------------------------------
                0.00    0.02   26796/26796       GenerateMoves [17]
[27]     6.9    0.00    0.02   26796         DeadLock [27]
                0.02    0.00   34575/34575       Frozen [26]
                0.00    0.00   26796/26796       BitOrAndEqBS [79]
                0.00    0.00   25954/25954       DeadLock2 [80]
-----------------------------------------------
                0.02    0.00    9905/9905        UpdateReach [29]
[28]     6.9    0.02    0.00    9905         UnReach [28]
                0.00    0.00    4393/7459        BitAndNotEqBS [90]
-----------------------------------------------
                0.00    0.02    3692/3692        PenMakeMove [24]
[29]     6.9    0.00    0.02    3692         UpdateReach [29]
                0.02    0.00    9905/9905        UnReach [28]
                0.00    0.00    3692/4048        MarkReachQuick [98]
                0.00    0.00    3692/18423       BitNotAndNotAndNotBS [83]
