Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  0.00      9.03     0.00      273     0.00     0.00  UpdateMaze
  0.00      9.03     0.00      266     0.00     0.00  EntrComp
  0.00      9.03     0.00      252     0.00     0.00  DeadMoveSuspected
  0.00      9.03     0.00      233     0.00     0.00  Isnt0BS
  0.00      9.03     0.00      188     0.00     0.00  LogAndNotBS
  0.00      9.03     0.00      182     0.00     0.00  GroomIncPos
  0.00      9.03     0.00      168     0.00     0.00  MarkReachPos
  0.00      9.03     0.00      160     0.00     0.00  WhichStones
  0.00      9.03     0.00      153     0.00     0.00  HumanMove
  0.00      9.03     0.00      152     0.00     0.00  Communicating
  0.00      9.03     0.00      152     0.00     0.00  GetBaseProps
  0.00      9.03     0.00      144     0.00     0.00  GroomExcPos
  0.00      9.03     0.00      136     0.00     0.00  SetPathFlag
  0.00      9.03     0.00      136     0.00     0.00  ValueSquare
  0.00      9.03     0.00      136     0.00     0.00  ValueSquareEntr
  0.00      9.03     0.00      134     0.00     0.00  WasTestedPen
  0.00      9.03     0.00      106     0.00     0.06  PenMove
  0.00      9.03     0.00      104     0.00     0.00  ResetHist
  0.00      9.03     0.00      103     0.00     0.00  PenMiniConflict
  0.00      9.03     0.00       96     0.00     0.00  AddMoreStones
  0.00      9.03     0.00       76     0.00     0.00  My_realloc
  0.00      9.03     0.00       74     0.00     0.00  LogAndAndNotBS
  0.00      9.03     0.00       72     0.00     0.00  PropStonesDone
  0.00      9.03     0.00       71     0.00     0.03  DeadMove
  0.00      9.03     0.00       62     0.00     0.00  My_malloc
  0.00      9.03     0.00       61     0.00     0.00  GGGetHashTable
  0.00      9.03     0.00       57     0.00     0.00  RemoveConflict
  0.00      9.03     0.00       56     0.00     0.00  StoneReach
  0.00      9.03     0.00       42     0.00     0.00  AddTestedPen
  0.00      9.03     0.00       42     0.00     0.00  GoodTested
  0.00      9.03     0.00       39     0.00     0.00  PickUpEntrances
  0.00      9.03     0.00       39     0.00     0.00  ValidateEntrances
  0.00      9.03     0.00       38     0.00     0.00  EvaluateGroom
  0.00      9.03     0.00       37     0.00     0.00  GGStoreHashTable
  0.00      9.03     0.00       19     0.00     0.00  BitOrBS
  0.00      9.03     0.00       17     0.00     0.00  BuildGMTree
  0.00      9.03     0.00       17     0.00     0.00  GMDelHashEntry
  0.00      9.03     0.00       17     0.00     0.00  GMGetHashTable
  0.00      9.03     0.00       17     0.00     0.00  GetGMTree
  0.00      9.03     0.00       16     0.00     0.00  CreateGMacro
  0.00      9.03     0.00       16     0.00     0.00  CreatePropGMacro
  0.00      9.03     0.00       16     0.00     0.00  FindBestSquare
  0.00      9.03     0.00       16     0.00     0.00  GMStoreHashTable
  0.00      9.03     0.00       16     0.00     0.00  GetProperties
  0.00      9.03     0.00       16     0.00     0.00  GetSquareValues
  0.00      9.03     0.00       14     0.00     0.00  AddConflicts
  0.00      9.03     0.00       14     0.00     0.00  FindStartEndTunnel
  0.00      9.03     0.00       14     0.00     0.00  InitPenalty
  0.00      9.03     0.00       14     0.00     0.00  InsertPenalty
  0.00      9.03     0.00        8     0.00     0.00  CopyMaze
  0.00      9.03     0.00        8     0.00     0.00  DelCopiedMaze
  0.00      9.03     0.00        8     0.00     0.00  FindEndTunnel
  0.00      9.03     0.00        4     0.00     0.00  AddMacro
  0.00      9.03     0.00        4     0.00     2.01  Ida
  0.00      9.03     0.00        4     0.00     0.00  InitHist
  0.00      9.03     0.00        3     0.00     0.00  InitConflicts
  0.00      9.03     0.00        3     0.00     0.00  InitDCache
  0.00      9.03     0.00        2     0.00     0.00  CmdParam
  0.00      9.03     0.00        2     0.00     0.00  DelConflicts
  0.00      9.03     0.00        2     0.00     0.00  FreeDCache
  0.00      9.03     0.00        2     0.00     0.00  GetAvgHist
  0.00      9.03     0.00        2     0.00     0.00  GetCommand
  0.00      9.03     0.00        2     0.00     0.00  InitHashTables
  0.00      9.03     0.00        2     0.00     0.00  InitTree
  0.00      9.03     0.00        2     0.00     0.00  LoadTree
  0.00      9.03     0.00        1     0.00     0.00  AddPenalties
  0.00      9.03     0.00        1     0.00     0.00  AsimGoals
  0.00      9.03     0.00        1     0.00     0.00  BetterLowerBound
  0.00      9.03     0.00        1     0.00     0.00  DelGMTree
  0.00      9.03     0.00        1     0.00     0.00  DelMaze
  0.00      9.03     0.00        1     0.00     0.03  FindMacros
  0.00      9.03     0.00        1     0.00     0.00  GMInitHashTable
  0.00      9.03     0.00        1     0.00     0.00  GetNewDistances
  0.00      9.03     0.00        1     0.00     0.01  GrowDFS
  0.00      9.03     0.00        1     0.00     0.01  GrowRoom
  0.00      9.03     0.00        1     0.00     0.00  InDCache
  0.00      9.03     0.00        1     0.00     0.00  InitBS
  0.00      9.03     0.00        1     0.00     0.00  InitGRoom
  0.00      9.03     0.00        1     0.00     0.00  InitMaze
  0.00      9.03     0.00        1     0.00     0.00  InitNodeCount
  0.00      9.03     0.00        1     0.00     0.00  InitRandom
  0.00      9.03     0.00        1     0.00     9.03  MainMenu
  0.00      9.03     0.00        1     0.00     0.00  MakeName
  0.00      9.03     0.00        1     0.00     0.05  MarkAll
  0.00      9.03     0.00        1     0.00     0.00  MarkDead
  0.00      9.03     0.00        1     0.00     0.00  MarkOneConnected
  0.00      9.03     0.00        1     0.00     0.00  MarkOut
  0.00      9.03     0.00        1     0.00     0.00  MarkTG
  0.00      9.03     0.00        1     0.00     0.00  MarkTun
  0.00      9.03     0.00        1     0.00     0.00  My_exit
  0.00      9.03     0.00        1     0.00     0.00  PrintBit2Maze
  0.00      9.03     0.00        1     0.00     0.01  PrintSolution
  0.00      9.03     0.00        1     0.00     0.08  ReadMaze
  0.00      9.03     0.00        1     0.00     0.00  ResetMaze
  0.00      9.03     0.00        1     0.00     0.89  ScanSearch
  0.00      9.03     0.00        1     0.00     0.00  SetAllStonesDone
  0.00      9.03     0.00        1     0.00     0.00  SetDistDead
  0.00      9.03     0.00        1     0.00     0.05  SetDistDistances
  0.00      9.03     0.00        1     0.00     0.00  SetLocalCut
  0.00      9.03     0.00        1     0.00     0.00  SetManDistances
  0.00      9.03     0.00        1     0.00     0.00  SetMinDist
  0.00      9.03     0.00        1     0.00     0.00  SetStoneDistances
  0.00      9.03     0.00        1     0.00     0.00  SetTimer
  0.00      9.03     0.00        1     0.00     0.02  StartBuildGMTree
  0.00      9.03     0.00        1     0.00     8.95  StartIda
  0.00      9.03     0.00        1     0.00     0.00  ValidSolution
  0.00      9.03     0.00        1     0.00     0.00  XDistHist
  0.00      9.03     0.00        1     0.00     0.00  init_opts

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.

 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012-2016 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 2 byte(s) for 0.11% of 9.03 seconds

index % time    self  children    called     name
                0.00    9.03       1/1           main [2]
[1]    100.0    0.00    9.03       1         MainMenu [1]
                0.00    8.95       1/1           StartIda [3]
                0.00    0.08       1/1           ReadMaze [39]
                0.00    0.00       2/2           GetCommand [191]
                0.00    0.00       2/2           CmdParam [187]
                0.00    0.00       1/1           InitMaze [203]
                0.00    0.00       1/1           MakeName [206]
                0.00    0.00       1/673         Mprintf [136]
                0.00    0.00       1/1           DelMaze [198]
-----------------------------------------------
                                                 <spontaneous>
[2]    100.0    0.00    9.03                 main [2]
                0.00    9.03       1/1           MainMenu [1]
                0.00    0.00       2/2           InitTree [193]
                0.00    0.00       2/2           LoadTree [194]
                0.00    0.00       1/1           init_opts [219]
                0.00    0.00       1/1           InitRandom [205]
                0.00    0.00       1/1           InitBS [201]
                0.00    0.00       1/700         InitIDA [135]
                0.00    0.00       1/673         Mprintf [136]
                0.00    0.00       1/1           My_exit [211]
-----------------------------------------------
                0.00    8.95       1/1           MainMenu [1]
[3]     99.1    0.00    8.95       1         StartIda [3]
                0.00    8.06       4/4           Ida [5]
                0.00    0.89       1/1           ScanSearch [20]
                0.00    0.01       1/1           PrintSolution [77]
                0.00    0.00       4/937980      GetPenalty [8]
                0.00    0.00       1/4767        init_stats [72]
                0.00    0.00       5/8           CopyMaze [181]
                0.00    0.00       5/8           DelCopiedMaze [182]
                0.00    0.00       4/114716      Debug [113]
                0.00    0.00       4/4980        print_stats [126]
                0.00    0.00       4/796728      AbortSearch [106]
                0.00    0.00       1/1           InitNodeCount [204]
                0.00    0.00       1/1           SetTimer [218]
                0.00    0.00       1/2           InitHashTables [192]
-----------------------------------------------
[4]     98.6    0.07    8.84    1748+9616    <cycle 1 as a whole> [4]
                0.05    6.56    5533+365901      PenIda <cycle 1> [6]
                0.01    2.21     905+94151       DeadIda <cycle 1> [14]
                0.00    0.04    4100             PenStartIda <cycle 1> [51]
                0.00    0.03     103+303         PenMiniConflict <cycle 1> [55]
                0.01    0.00      24             DeadMiniConflict <cycle 1> [67]
                0.00    0.01     699             DeadStartIda <cycle 1> [78]
-----------------------------------------------
                                 473             Ida [5]
                0.00    8.06       4/4           StartIda [3]
[5]     89.2    0.00    8.06       4+473     Ida [5]
                0.00    4.98      90/106         PenMove [7]
                0.00    2.43      71/71          DeadMove [11]
                0.00    0.62     302/302         AreaMove [26]
                0.00    0.01     473/779         MakeMove [66]
                0.00    0.01     473/473         UnMakeMove [79]
                0.01    0.00     508/508         RegisterMove [81]
                0.00    0.00     153/188657      SetManStoneSquares [9]
                0.00    0.00     360/319163      GenerateMoves [18]
                0.00    0.00     360/360         NewMoveOrdering [90]
                0.00    0.00     315/315         PenMoveSuspected [94]
                0.00    0.00     252/252         DeadMoveSuspected [95]
                0.00    0.00     473/736889      DiffToDir [64]
                0.00    0.00     660/661         StoreHashTable [138]
                0.00    0.00     477/796728      AbortSearch [106]
                0.00    0.00     477/384078      IncNodeCount [110]
                0.00    0.00     477/477         IsGoalNodeNorm [139]
                0.00    0.00     473/601852      DeadTree [107]
                0.00    0.00     403/404         GetHashTable [146]
                0.00    0.00     136/136         SetPathFlag [157]
                                 473             Ida [5]
-----------------------------------------------
                              365901             PenIda <cycle 1> [6]
                                5533             PenStartIda <cycle 1> [51]
[6]     73.2    0.05    6.56    5533+365901  PenIda <cycle 1> [6]
                0.03    2.22  365901/365901      PenMakeMove [13]
                0.00    1.91  131986/188657      SetManStoneSquares [9]
                0.00    1.26  365901/365901      PenUnMakeMove [17]
                0.10    0.78  238760/319163      GenerateMoves [18]
                0.06    0.16  238760/238760      PenMoveOrdering [30]
                0.04    0.00  252622/336679      PSGetHashTable [44]
                0.01    0.00  365901/736889      DiffToDir [64]
                0.00    0.00  610194/796728      AbortSearch [106]
                0.00    0.00  365901/601852      DeadTree [107]
                0.00    0.00  320673/431559      PSStoreHashTable [109]
                0.00    0.00  290358/384078      IncNodeCount [110]
                0.00    0.00  253516/253516      PenIsGoalNode [111]
                0.00    0.00  125832/173448      PSSetPathFlag [112]
                0.00    0.00   31015/32599       PSUnSetPathFlag [120]
                                  10             DeadMiniConflict <cycle 1> [67]
                              365901             PenIda <cycle 1> [6]
-----------------------------------------------
                0.00    0.89      16/106         ScanSearch [20]
                0.00    4.98      90/106         Ida [5]
[7]     65.0    0.00    5.87     106         PenMove [7]
                0.04    5.48    1084/1748        PenStartIda <cycle 1> [51]
                0.00    0.33      66/1748        PenMiniConflict <cycle 1> [55]
                0.00    0.01    1084/4586        PenDeactivateStones [50]
                0.00    0.00     106/937980      GetPenalty [8]
                0.00    0.00    1977/600322      BitAndNotEqBS [49]
                0.00    0.00    1005/85985       NumberBitsBS [71]
                0.00    0.00    1084/1394508     BitOrEqBS [37]
                0.00    0.00      42/42          AddTestedPen [97]
                0.00    0.00    1084/1560        BitAndNotAndNotBS [130]
                0.00    0.00    1084/796728      AbortSearch [106]
                0.00    0.00    1070/1526        FindClosestPosStone [131]
                0.00    0.00     907/1305        FindClosestPosMan [132]
                0.00    0.00     106/700         InitIDA [135]
                0.00    0.00     106/273         UpdateMaze [148]
                0.00    0.00      65/233         Isnt0BS [150]
                0.00    0.00      42/42          GoodTested [169]
-----------------------------------------------
                0.00    0.00       4/937980      StartIda [3]
                0.00    0.00      96/937980      AreaMove [26]
                0.00    0.00     106/937980      PenMove [7]
                0.00    0.00    1253/937980      MinMatch [65]
                0.00    0.00    1600/937980      DeadStartIda <cycle 1> [78]
                0.02    0.00    8571/937980      DeadLowerBound [52]
                0.02    0.01    9604/937980      PenStartIda <cycle 1> [51]
                0.06    0.02   26466/937980      PenLowerBound [35]
                0.44    0.10  180358/937980      DeadUpdateLowerBound [25]
                1.73    0.40  709922/937980      PenUpdateLowerBound [12]
[8]     31.2    2.28    0.53  937980         GetPenalty [8]
                0.37    0.00 11309801/11309801     AllBitsSetBS [27]
                0.06    0.00  937980/937980      LogAndNotAndNotBS [41]
                0.05    0.00  937980/937980      BitAndNotButOrBS [42]
                0.03    0.00  512998/1394508     BitOrEqBS [37]
                0.02    0.00  489837/490861      LogAndBS [63]
                0.00    0.00   36137/551599      BitNext [108]
                0.00    0.00   33404/33404       FindTransitiveClosure [118]
                0.00    0.00   33404/33404       Maximize [119]
-----------------------------------------------
                0.00    0.00     153/188657      Ida [5]
                0.00    0.82   56518/188657      DeadIda <cycle 1> [14]
                0.00    1.91  131986/188657      PenIda <cycle 1> [6]
[9]     30.3    0.00    2.73  188657         SetManStoneSquares [9]
                0.04    2.67  188657/188810      PushesMoves [10]
                0.02    0.00  377314/1394508     BitOrEqBS [37]
-----------------------------------------------
                0.00    0.00     153/188810      ValidSolution [83]
                0.04    2.67  188657/188810      SetManStoneSquares [9]
[10]    30.0    0.04    2.67  188810         PushesMoves [10]
                1.96    0.00  280494/280494      Moves [15]
                0.65    0.02  188810/437395      MarkReach [16]
                0.03    0.00  502462/1394508     BitOrEqBS [37]
                0.01    0.00  502462/502462      GenAllSquares [69]
-----------------------------------------------
                0.00    2.43      71/71          Ida [5]
[11]    26.9    0.00    2.43      71         DeadMove [11]
                0.02    2.41     476/1748        DeadStartIda <cycle 1> [78]
                0.00    0.00     476/627         DeadDeactivateStones [82]
                0.00    0.00     854/600322      BitAndNotEqBS [49]
                0.00    0.00     421/85985       NumberBitsBS [71]
                0.00    0.00     456/1394508     BitOrEqBS [37]
                0.00    0.00     476/1560        BitAndNotAndNotBS [130]
                0.00    0.00     476/796728      AbortSearch [106]
                0.00    0.00     456/1526        FindClosestPosStone [131]
                0.00    0.00     398/1305        FindClosestPosMan [132]
                0.00    0.00      71/700         InitIDA [135]
                0.00    0.00      71/273         UpdateMaze [148]
                0.00    0.00      71/12960       BitNotAndNotBS [122]
-----------------------------------------------
                0.12    1.08  354961/709922      PenMakeMove [13]
                0.12    1.08  354961/709922      PenUnMakeMove [17]
[12]    26.6    0.24    2.17  709922         PenUpdateLowerBound [12]
                1.73    0.40  709922/937980      GetPenalty [8]
                0.04    0.00 2645760/5756494     GetManDir [40]
-----------------------------------------------
                0.03    2.22  365901/365901      PenIda <cycle 1> [6]
[13]    24.9    0.03    2.22  365901         PenMakeMove [13]
                0.12    1.08  354961/709922      PenUpdateLowerBound [12]
                0.01    0.90  342869/342869      UpdateReach [19]
                0.02    0.03   10940/26466       PenLowerBound [35]
                0.04    0.00   12092/437395      MarkReach [16]
                0.00    0.00   10940/357781      MarkReachQuick [33]
                0.00    0.00  354961/891532      UpdateHashKey [68]
                0.00    0.00   81776/5756494     GetManDir [40]
                0.00    0.00   10940/35071       NormHashKey [117]
-----------------------------------------------
                               94151             DeadIda <cycle 1> [14]
                                 905             DeadStartIda <cycle 1> [78]
[14]    24.6    0.01    2.21     905+94151   DeadIda <cycle 1> [14]
                0.00    0.82   56518/188657      SetManStoneSquares [9]
                0.00    0.65   94151/94151       DeadMakeMove [24]
                0.01    0.33   94151/94151       DeadUnMakeMove [29]
                0.03    0.26   80043/319163      GenerateMoves [18]
                0.03    0.05   80043/80043       DeadMoveOrdering [38]
                0.01    0.00   84057/336679      PSGetHashTable [44]
                0.00    0.01   84592/84592       DeadIsGoalNode [75]
                0.00    0.00   94151/736889      DiffToDir [64]
                0.00    0.00  175099/796728      AbortSearch [106]
                0.00    0.00  110886/431559      PSStoreHashTable [109]
                0.00    0.00   94151/601852      DeadTree [107]
                0.00    0.00   93114/384078      IncNodeCount [110]
                0.00    0.00   47616/173448      PSSetPathFlag [112]
                0.00    0.00    1584/32599       PSUnSetPathFlag [120]
                                   9             DeadMiniConflict <cycle 1> [67]
                               94151             DeadIda <cycle 1> [14]
-----------------------------------------------
                1.96    0.00  280494/280494      PushesMoves [10]
[15]    21.7    1.96    0.00  280494         Moves [15]
-----------------------------------------------
                0.00    0.00       1/437395      MarkAll [46]
                0.00    0.00       1/437395      SetStoneDistances [99]
                0.00    0.00     627/437395      DeadDeactivateStones [82]
                0.00    0.00     779/437395      MakeMove [66]
                0.02    0.00    4586/437395      PenDeactivateStones [50]
                0.04    0.00   12092/437395      PenMakeMove [13]
                0.31    0.01   90179/437395      DeadMakeMove [24]
                0.48    0.01  140320/437395      DistToGoal [23]
                0.65    0.02  188810/437395      PushesMoves [10]
[16]    17.1    1.50    0.05  437395         MarkReach [16]
                0.05    0.00  437395/1138045     BitNotAndNotAndNotBS [36]
-----------------------------------------------
                0.00    1.26  365901/365901      PenIda <cycle 1> [6]
[17]    14.0    0.00    1.26  365901         PenUnMakeMove [17]
                0.12    1.08  354961/709922      PenUpdateLowerBound [12]
                0.02    0.03   10940/26466       PenLowerBound [35]
                0.00    0.00  354961/891532      UpdateHashKey [68]
                0.00    0.00   10940/35071       NormHashKey [117]
-----------------------------------------------
                0.00    0.00     360/319163      Ida [5]
                0.03    0.26   80043/319163      DeadIda <cycle 1> [14]
                0.10    0.78  238760/319163      PenIda <cycle 1> [6]
[18]    12.9    0.13    1.04  319163         GenerateMoves [18]
                0.03    0.66 2111539/2111539     SubMacro [22]
                0.01    0.34 2240294/2240294     DeadLock [28]
-----------------------------------------------
                0.01    0.90  342869/342869      PenMakeMove [13]
[19]    10.0    0.01    0.90  342869         UpdateReach [19]
                0.67    0.04  885851/885851      UnReach [21]
                0.12    0.04  342869/357781      MarkReachQuick [33]
                0.04    0.00  342869/1138045     BitNotAndNotAndNotBS [36]
-----------------------------------------------
                0.00    0.89       1/1           StartIda [3]
[20]     9.8    0.00    0.89       1         ScanSearch [20]
                0.00    0.89      16/106         PenMove [7]
                0.00    0.00      17/673         Mprintf [136]
                0.00    0.00       1/404         GetHashTable [146]
                0.00    0.00       1/661         StoreHashTable [138]
-----------------------------------------------
                0.67    0.04  885851/885851      UpdateReach [19]
[21]     7.9    0.67    0.04  885851         UnReach [21]
                0.04    0.00  589368/600322      BitAndNotEqBS [49]
-----------------------------------------------
                               30948             SubMacro [22]
                0.03    0.66 2111539/2111539     GenerateMoves [18]
[22]     7.6    0.03    0.66 2111539+30948   SubMacro [22]
                0.16    0.50   30988/30988       DistToGoal [23]
                               30948             SubMacro [22]
-----------------------------------------------
                0.16    0.50   30988/30988       SubMacro [22]
[23]     7.3    0.16    0.50   30988         DistToGoal [23]
                0.48    0.01  140320/437395      MarkReach [16]
                0.00    0.00  110015/736889      DiffToDir [64]
-----------------------------------------------
                0.00    0.65   94151/94151       DeadIda <cycle 1> [14]
[24]     7.2    0.00    0.65   94151         DeadMakeMove [24]
                0.31    0.01   90179/437395      MarkReach [16]
                0.04    0.28   90179/180358      DeadUpdateLowerBound [25]
                0.00    0.01    3972/8571        DeadLowerBound [52]
                0.00    0.00    3972/357781      MarkReachQuick [33]
                0.00    0.00   90179/891532      UpdateHashKey [68]
                0.00    0.00   27594/5756494     GetManDir [40]
                0.00    0.00    3972/35071       NormHashKey [117]
-----------------------------------------------
                0.04    0.28   90179/180358      DeadMakeMove [24]
                0.04    0.28   90179/180358      DeadUnMakeMove [29]
[25]     6.9    0.07    0.55  180358         DeadUpdateLowerBound [25]
                0.44    0.10  180358/937980      GetPenalty [8]
                0.01    0.00  883680/5756494     GetManDir [40]
-----------------------------------------------
                0.00    0.62     302/302         Ida [5]
[26]     6.9    0.00    0.62     302         AreaMove [26]
                0.00    0.49      96/1748        DeadStartIda <cycle 1> [78]
