Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.84     0.00        1     0.00     0.00  ResetMaze
  0.00      0.84     0.00        1     0.00   238.74  ScanSearch
  0.00      0.84     0.00        1     0.00     0.00  SetAllStonesDone
  0.00      0.84     0.00        1     0.00     0.00  SetDistDead
  0.00      0.84     0.00        1     0.00    48.40  SetDistDistances
  0.00      0.84     0.00        1     0.00     1.56  SetLocalCut
  0.00      0.84     0.00        1     0.00     0.00  SetManDistances
  0.00      0.84     0.00        1     0.00     0.00  SetMinDist
  0.00      0.84     0.00        1     0.00     0.00  SetStoneDistances
  0.00      0.84     0.00        1     0.00     0.00  SetTimer
  0.00      0.84     0.00        1     0.00    30.00  StartBuildGMTree
  0.00      0.84     0.00        1     0.00   734.36  StartIda
  0.00      0.84     0.00        1     0.00     2.31  ValidSolution
  0.00      0.84     0.00        1     0.00     1.56  XDistHist
  0.00      0.84     0.00        1     0.00     0.00  init_opts

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.

 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012-2016 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 2 byte(s) for 1.19% of 0.84 seconds

index % time    self  children    called     name
                0.00    0.84       1/1           main [2]
[1]     99.4    0.00    0.84       1         MainMenu [1]
                0.00    0.73       1/1           StartIda [3]
                0.00    0.10       1/1           ReadMaze [20]
                0.00    0.00       2/2           GetCommand [188]
                0.00    0.00       2/2           CmdParam [184]
                0.00    0.00       1/1           InitMaze [200]
                0.00    0.00       1/1           MakeName [203]
                0.00    0.00       1/347         Mprintf [126]
                0.00    0.00       1/1           DelMaze [195]
-----------------------------------------------
                                                 <spontaneous>
[2]     99.4    0.00    0.84                 main [2]
                0.00    0.84       1/1           MainMenu [1]
                0.00    0.00       2/2           InitTree [190]
                0.00    0.00       2/2           LoadTree [191]
                0.00    0.00       1/1           init_opts [216]
                0.00    0.00       1/1           InitRandom [202]
                0.00    0.00       1/1           InitBS [198]
                0.00    0.00       1/90          InitIDA [142]
                0.00    0.00       1/347         Mprintf [126]
                0.00    0.00       1/1           My_exit [208]
-----------------------------------------------
                0.00    0.73       1/1           MainMenu [1]
[3]     87.4    0.00    0.73       1         StartIda [3]
                0.00    0.49       2/2           Ida [7]
                0.00    0.24       1/1           ScanSearch [13]
                0.00    0.00       1/1           PrintSolution [64]
                0.00    0.00       2/33533       GetPenalty [28]
                0.00    0.00       5/8           CopyMaze [175]
                0.00    0.00       5/8           DelCopiedMaze [176]
                0.00    0.00       2/8876        Debug [107]
                0.00    0.00       2/381         print_stats [124]
                0.00    0.00       2/31066       AbortSearch [91]
                0.00    0.00       1/1           InitNodeCount [201]
                0.00    0.00       1/1           SetTimer [215]
                0.00    0.00       1/374         init_stats [125]
                0.00    0.00       1/2           InitHashTables [189]
-----------------------------------------------
                0.00    0.26     145/309         PenMiniConflict [12]
                0.00    0.30     164/309         PenMove [6]
[4]     66.6    0.00    0.56     309         PenStartIda [4]
                0.00    0.56     434/434         PenIda [5]
                0.00    0.00     743/33533       GetPenalty [28]
                0.00    0.00     437/31066       AbortSearch [91]
                0.00    0.00     309/374         init_stats [125]
                0.00    0.00     309/6034        BitNotAndNotBS [109]
                0.00    0.00     309/381         print_stats [124]
-----------------------------------------------
                               12881             PenIda [5]
                0.00    0.56     434/434         PenStartIda [4]
[5]     66.4    0.00    0.56     434+12881   PenIda [5]
                0.01    0.29   10931/13852       GenerateMoves [8]
                0.00    0.18    9302/12190       SetManStoneSquares [14]
                0.00    0.05   12881/12881       PenMakeMove [29]
                0.00    0.02   12881/12881       PenUnMakeMove [39]
                0.01    0.00   14206/17854       PSStoreHashTable [55]
                0.00    0.00   24246/31066       AbortSearch [91]
                0.00    0.00   13302/26817       IncNodeCount [93]
                0.00    0.00   12881/147446      DiffToDir [84]
                0.00    0.00   12881/16012       DeadTree [94]
                0.00    0.00   12022/12022       PenIsGoalNode [100]
                0.00    0.00   11893/14719       PSGetHashTable [95]
                0.00    0.00   10931/10931       PenMoveOrdering [102]
                0.00    0.00    7638/9622        PSSetPathFlag [106]
                0.00    0.00      18/18          PSUnSetPathFlag [164]
                               12881             PenIda [5]
-----------------------------------------------
                0.00    0.24      12/26          ScanSearch [13]
                0.00    0.28      14/26          Ida [7]
[6]     61.6    0.00    0.52      26         PenMove [6]
                0.00    0.30     164/309         PenStartIda [4]
                0.00    0.22      10/12          PenMiniConflict [12]
                0.00    0.00     164/355         PenDeactivateStones [67]
                0.00    0.00      26/33533       GetPenalty [28]
                0.00    0.00     164/125654      BitOrEqBS [50]
                0.00    0.00       9/9           AddTestedPen [81]
                0.00    0.00     294/14703       BitAndNotEqBS [96]
                0.00    0.00     164/207         BitAndNotAndNotBS [128]
                0.00    0.00     164/31066       AbortSearch [91]
                0.00    0.00     164/207         FindClosestPosStone [129]
                0.00    0.00     153/3053        NumberBitsBS [112]
                0.00    0.00     130/172         FindClosestPosMan [132]
                0.00    0.00      26/90          InitIDA [142]
                0.00    0.00      26/63          UpdateMaze [149]
                0.00    0.00      11/12527       Isnt0BS [98]
                0.00    0.00       9/9           GoodTested [174]
-----------------------------------------------
                                 122             Ida [7]
                0.00    0.49       2/2           StartIda [3]
[7]     58.7    0.00    0.49       2+122     Ida [7]
                0.00    0.28      14/26          PenMove [6]
                0.00    0.11      16/16          DeadMove [19]
                0.00    0.10      96/96          AreaMove [21]
                0.00    0.00     105/13852       GenerateMoves [8]
                0.00    0.00      92/12190       SetManStoneSquares [14]
                0.00    0.00     122/306         MakeMove [68]
                0.00    0.00     122/122         UnMakeMove [76]
                0.00    0.00     204/205         StoreHashTable [131]
                0.00    0.00     124/31066       AbortSearch [91]
                0.00    0.00     124/26817       IncNodeCount [93]
                0.00    0.00     124/124         IsGoalNodeNorm [134]
                0.00    0.00     124/124         RegisterMove [135]
                0.00    0.00     122/147446      DiffToDir [84]
                0.00    0.00     122/16012       DeadTree [94]
                0.00    0.00     108/109         GetHashTable [136]
                0.00    0.00     105/105         NewMoveOrdering [137]
                0.00    0.00      90/90          PenMoveSuspected [143]
                0.00    0.00      80/80          DeadMoveSuspected [145]
                0.00    0.00      12/12          SetPathFlag [172]
                                 122             Ida [7]
-----------------------------------------------
                0.00    0.00     105/13852       Ida [7]
                0.00    0.07    2816/13852       DeadIda [18]
                0.01    0.29   10931/13852       PenIda [5]
[8]     45.0    0.01    0.37   13852         GenerateMoves [8]
                0.00    0.34   76921/76921       SubMacro [10]
                0.00    0.03   87024/87024       DeadLock [33]
-----------------------------------------------
                0.00    0.00       1/80144       MarkAll [25]
                0.00    0.00       1/80144       SetStoneDistances [79]
                0.00    0.00      43/80144       DeadDeactivateStones [74]
                0.00    0.00     306/80144       MakeMove [68]
                0.00    0.00     326/80144       PenMakeMove [29]
                0.00    0.00     355/80144       PenDeactivateStones [67]
                0.01    0.00    2751/80144       DeadMakeMove [40]
                0.05    0.00   12282/80144       PushesMoves [15]
                0.27    0.01   64079/80144       DistToGoal [11]
[9]     41.4    0.34    0.01   80144         MarkReach [9]
                0.01    0.00   80144/104594      BitNotAndNotAndNotBS [51]
-----------------------------------------------
                                 740             SubMacro [10]
                0.00    0.34   76921/76921       GenerateMoves [8]
[10]    40.2    0.00    0.34   76921+740     SubMacro [10]
                0.06    0.28    4568/4568        DistToGoal [11]
                                 740             SubMacro [10]
-----------------------------------------------
                0.06    0.28    4568/4568        SubMacro [10]
[11]    40.2    0.06    0.28    4568         DistToGoal [11]
                0.27    0.01   64079/80144       MarkReach [9]
                0.00    0.00  122415/147446      DiffToDir [84]
-----------------------------------------------
                                  13             PenMiniConflict [12]
                0.00    0.04       2/12          AreaMove [21]
                0.00    0.22      10/12          PenMove [6]
[12]    31.4    0.00    0.26      12+13      PenMiniConflict [12]
                0.00    0.26     145/309         PenStartIda [4]
                0.00    0.00     170/355         PenDeactivateStones [67]
                0.00    0.00     170/170         FindFarthestPosStone [133]
                0.00    0.00      25/90          InitIDA [142]
                0.00    0.00      25/25          SaveMaze [162]
                0.00    0.00      25/35          AddConflict [155]
                0.00    0.00      25/25          RestoreMaze [161]
                                  13             PenMiniConflict [12]
-----------------------------------------------
                0.00    0.24       1/1           StartIda [3]
[13]    28.4    0.00    0.24       1         ScanSearch [13]
                0.00    0.24      12/26          PenMove [6]
                0.00    0.00      13/347         Mprintf [126]
                0.00    0.00       1/109         GetHashTable [136]
                0.00    0.00       1/205         StoreHashTable [131]
-----------------------------------------------
                0.00    0.00      92/12190       Ida [7]
                0.00    0.05    2796/12190       DeadIda [18]
                0.00    0.18    9302/12190       PenIda [5]
[14]    28.3    0.00    0.24   12190         SetManStoneSquares [14]
                0.01    0.23   12190/12282       PushesMoves [15]
                0.00    0.00   24380/125654      BitOrEqBS [50]
-----------------------------------------------
                0.00    0.00      92/12282       ValidSolution [66]
                0.01    0.23   12190/12282       SetManStoneSquares [14]
[15]    28.3    0.01    0.23   12282         PushesMoves [15]
                0.17    0.00   20646/20646       Moves [16]
                0.05    0.00   12282/80144       MarkReach [9]
                0.00    0.00   54416/125654      BitOrEqBS [50]
                0.00    0.00   54416/54416       GenAllSquares [88]
-----------------------------------------------
                0.17    0.00   20646/20646       PushesMoves [15]
[16]    20.2    0.17    0.00   20646         Moves [16]
-----------------------------------------------
                0.00    0.05      21/64          AreaMove [21]
                0.00    0.11      43/64          DeadMove [19]
[17]    19.6    0.00    0.16      64         DeadStartIda [17]
                0.00    0.16      70/70          DeadIda [18]
                0.00    0.00     134/33533       GetPenalty [28]
                0.00    0.00     134/31066       AbortSearch [91]
                0.00    0.00      70/381         print_stats [124]
                0.00    0.00      64/374         init_stats [125]
                0.00    0.00      64/6034        BitNotAndNotBS [109]
-----------------------------------------------
                                3009             DeadIda [18]
                0.00    0.16      70/70          DeadStartIda [17]
[18]    19.5    0.00    0.16      70+3009    DeadIda [18]
                0.00    0.07    2816/13852       GenerateMoves [8]
                0.00    0.05    2796/12190       SetManStoneSquares [14]
                0.00    0.02    3009/3009        DeadMakeMove [40]
                0.00    0.01    3009/3009        DeadUnMakeMove [58]
                0.00    0.00    3648/17854       PSStoreHashTable [55]
                0.00    0.00    5895/31066       AbortSearch [91]
                0.00    0.00    3079/26817       IncNodeCount [93]
                0.00    0.00    3009/147446      DiffToDir [84]
                0.00    0.00    3009/16012       DeadTree [94]
                0.00    0.00    2890/2890        DeadIsGoalNode [113]
                0.00    0.00    2826/14719       PSGetHashTable [95]
                0.00    0.00    2816/2816        DeadMoveOrdering [114]
                0.00    0.00    1984/9622        PSSetPathFlag [106]
                                3009             DeadIda [18]
-----------------------------------------------
                0.00    0.11      16/16          Ida [7]
[19]    13.2    0.00    0.11      16         DeadMove [19]
                0.00    0.11      43/64          DeadStartIda [17]
                0.00    0.00      43/43          DeadDeactivateStones [74]
                0.00    0.00      43/125654      BitOrEqBS [50]
                0.00    0.00      85/14703       BitAndNotEqBS [96]
                0.00    0.00      43/207         BitAndNotAndNotBS [128]
                0.00    0.00      43/31066       AbortSearch [91]
                0.00    0.00      43/207         FindClosestPosStone [129]
                0.00    0.00      42/172         FindClosestPosMan [132]
                0.00    0.00      30/3053        NumberBitsBS [112]
                0.00    0.00      16/90          InitIDA [142]
                0.00    0.00      16/63          UpdateMaze [149]
                0.00    0.00      16/6034        BitNotAndNotBS [109]
-----------------------------------------------
                0.00    0.10       1/1           MainMenu [1]
[20]    12.0    0.00    0.10       1         ReadMaze [20]
                0.00    0.05       1/1           FindMacros [22]
                0.00    0.05       1/1           MarkAll [25]
                0.00    0.00       1/1           SetLocalCut [69]
                0.00    0.00       1/1           BetterLowerBound [80]
                0.00    0.00      25/57          My_realloc [151]
                0.00    0.00       1/1           ResetMaze [210]
                0.00    0.00       1/2776        NormHashKey [115]
-----------------------------------------------
                0.00    0.10      96/96          Ida [7]
[21]    11.7    0.00    0.10      96         AreaMove [21]
                0.00    0.05      21/64          DeadStartIda [17]
                0.00    0.04       2/12          PenMiniConflict [12]
                0.00    0.00      21/355         PenDeactivateStones [67]
                0.00    0.00      21/33533       GetPenalty [28]
                0.00    0.00      21/125654      BitOrEqBS [50]
                0.00    0.00      96/96          FindFringeStones [138]
                0.00    0.00      21/90          InitIDA [142]
                0.00    0.00      21/63          UpdateMaze [149]
                0.00    0.00      21/31066       AbortSearch [91]
                0.00    0.00      21/21          AddMoreStones [163]
-----------------------------------------------
                0.00    0.05       1/1           ReadMaze [20]
[22]     6.0    0.00    0.05       1         FindMacros [22]
                0.00    0.03       1/1           StartBuildGMTree [36]
                0.00    0.02       1/1           GrowRoom [43]
                0.00    0.00       1/2516        PickUpEntrances [42]
                0.00    0.00       9/9           FindStartEndTunnel [173]
                0.00    0.00       4/4           AddMacro [180]
                0.00    0.00       2/57          My_realloc [151]
                0.00    0.00       1/2           InitHashTables [189]
                0.00    0.00       1/1           InitGRoom [199]
-----------------------------------------------
                0.00    0.00    1434/1585659     MarkTG [77]
                0.05    0.00 1584225/1585659     GetScew [24]
[23]     6.0    0.05    0.00 1585659         GetOptDist [23]
-----------------------------------------------
                0.00    0.00    1600/51362       XDistHist [70]
                0.00    0.05   49762/51362       NewAddScew [26]
[24]     5.9    0.00    0.05   51362         GetScew [24]
                0.05    0.00 1584225/1585659     GetOptDist [23]
-----------------------------------------------
                0.00    0.05       1/1           ReadMaze [20]
[25]     5.8    0.00    0.05       1         MarkAll [25]
                0.00    0.05       1/1           SetDistDistances [27]
                0.00    0.00       1/1           MarkTG [77]
                0.00    0.00       1/80144       MarkReach [9]
                0.00    0.00       1/1           GetNewDistances [78]
                0.00    0.00       1/1           MarkOut [206]
                0.00    0.00       1/1           MarkDead [204]
                0.00    0.00       1/1           SetAllStonesDone [211]
                0.00    0.00       1/1           MarkTun [207]
                0.00    0.00       1/1           SetDistDead [212]
-----------------------------------------------
                0.00    0.05   49762/49762       SetDistDistances [27]
[26]     5.8    0.00    0.05   49762         NewAddScew [26]
                0.00    0.05   49762/51362       GetScew [24]
-----------------------------------------------
                0.00    0.05       1/1           MarkAll [25]
[27]     5.8    0.00    0.05       1         SetDistDistances [27]
                0.00    0.05   49762/49762       NewAddScew [26]
                0.00    0.00       1/58          My_malloc [150]
-----------------------------------------------
                0.00    0.00       2/33533       StartIda [3]
                0.00    0.00      21/33533       AreaMove [21]
                0.00    0.00      26/33533       PenMove [6]
                0.00    0.00     134/33533       DeadStartIda [17]
                0.00    0.00     429/33533       MinMatch [72]
                0.00    0.00     559/33533       DeadLowerBound [71]
                0.00    0.00     743/33533       PenStartIda [4]
                0.00    0.00    2191/33533       PenLowerBound [63]
                0.00    0.01    5502/33533       DeadUpdateLowerBound [46]
